,text,label,span
fa1df95f-5a12-45cb-bc25-c16d681914ad,[...] wahnsinn wärmedämmung enev 2012 entwurf taupunkttabelle enev 2012 wahnsinn wärmedämmung download enev 2012 referentenentwurf fassadenbrand abgesoffener vollwärmeschutz baufüsick enev 2014 glühlampe brennende wdvs baufuesick.wordpress.com referentenentwurf enev 2012 baufuesick energiesparfarbe haus und grund energetisch sanieren wdvs kosten ndr wdvs ndr 3 burj kalifa dämmwahn fassadenbrände din 18195 download kostenlos versteckte mängel hauskauf putzreparatur brandschutz wdvs entsorgung entsorgung wdvs opake bauteile wdvs brand kosten wdvs brand wdvs feuchteadaptive dampfbremse enev 2013 sonne wolke energieflussbild deutschland 2010 recycling wdvs dohnalit wdvs recycling sonne mit wolke hylotox treibhaus eu zwangssanierung wärmedämmung wahnsinn vorsatzschale wc entwurf enev 2012 achtung beim hauskauf tecson heizölpreise schimmel infrarot reflektierende folie fassadenbrand delmenhorst brennt styropor trinkwasserschutzgesetz dohnalit holzschutzmittel variable dampfbremse wärmedämmung – der wahnsinn geht weiter berlin ritterstr.50 wahnsinn wärmedämmung ndr energieflussbild deutschland 2011 brennende fassade vorsicht beim hauskauf wdvs sondermüll wdvs brandgefahr dämmwahn ndr energetische gebäudesanierung zwang enev2012 wärmedämmung kritik dämmstoffwahn fassadendämmung brandgefahr wdvs brennt sonne und wolken vollwärmeschutz brandgefahr wahnsinn dämmung dämmwahn nicht immer macht energiesparen sinn thermoshield brandgefahr wdvs dimagb wdvs brand frankfurt deutschland verblödet heizkörperabdeckung wärmedämmung sondermüll ndr dämmwahn ir reflektierende folie wärmeverbrauch ndr wahnsinn wärmedämmung wärmedämmverbundsystem recycling ir reflektierende beschichtung 45 min – wahnsinn wärmedämmung download zwangssanierung bauleiter heizkostenabrechnung 2012 achtung hauskauf endenergieverbrauch [...],web2,"[300, 304]"
5465bfae-2f2f-42ea-8eb7-dd7e791f5211,[...] recycling von wdvs wohnungsbaugenehmigungen 2011 heizölpreise tecson versteckte mängel lebensdauer wdvs lügen über wdvs dämmstoff lüge energieverbrauch 2011 fassadenbrände“baufuesick blog baunutzungskosten 45 min wahnsinn wärmedämmung versteckte mängel beim hauskauf brandgefahr fassadendämmung dämmung wahnsinn baukosten wdvs wdvs schimmel badeofen legionellenschutz „wahnsinn wärmedämmung“ vollwärmeschutz der liebe spechtabwehr baugefährdung energieeinsparung durch magnete wdvs brandschutz wdr brandgefahr wärmeverbundsystem vollwärmeschutz lüge brennende isolierfassaden gaspreisentwicklung 2012 enev 2013 entwurf enev lüge delmenhorst brand enev energiesparen mit magneten step wohnen überbauung grundstücksgrenze wdvs kritik wärmedämmung badewasserofen kritik an wärmedämmung strom sparen mit magneten eu wärmeschutz umrüstung bestehender gebäude zwang atmungsaktives styropor strahlungsheizung wasser haus 1950 sanieren dachformen satteldach beheizte wärmedämmung styropor brennen neubau schallschutz wohnen und leben 2012 brennende windkraftanlage 2012 feuchteadaptive dampfsperre wdvs sanierung immobiliensuche einfach einfach wann tritt enev 2012 in kraft taupunkttabellen heinz von heiden preisliste 2011 thermoshield farbe preis haus kaufen achtung din 18195 kommentar wärmedämmverbundsystem preise alte badeöfen 45 min – wahnsinn wärmedämmung wdvs preise einwohnerzahl berlin 2012 feuchteadaptive folie heizkostenvergleich 2012 solare gewinne berechnen horizont hygrische diode feuer wdvs wärmeverbundsystem brand wdvs nachhaltigkeit wärmedämmung der wahnsinn geht weiter putzausbesserung baufüsik blog fassadenbrand dämmung jardim atlantico kosten wärmedämmverbundsystem wdvs einsparpotenzial enev referentenentwurf ndr wärmedämmung ir reflektierende farbe energiepreisentwicklung 2011 [...],web2,"[264, 268]"
77166314-c802-458b-b74d-bb7a9db60ab6,[...] legionellenschutz „wahnsinn wärmedämmung“ vollwärmeschutz der liebe spechtabwehr baugefährdung energieeinsparung durch magnete wdvs brandschutz wdr brandgefahr wärmeverbundsystem vollwärmeschutz lüge brennende isolierfassaden gaspreisentwicklung 2012 enev 2013 entwurf enev lüge delmenhorst brand enev energiesparen mit magneten step wohnen überbauung grundstücksgrenze wdvs kritik wärmedämmung badewasserofen kritik an wärmedämmung strom sparen mit magneten eu wärmeschutz umrüstung bestehender gebäude zwang atmungsaktives styropor strahlungsheizung wasser haus 1950 sanieren dachformen satteldach beheizte wärmedämmung styropor brennen neubau schallschutz wohnen und leben 2012 brennende windkraftanlage 2012 feuchteadaptive dampfsperre wdvs sanierung immobiliensuche einfach einfach wann tritt enev 2012 in kraft taupunkttabellen heinz von heiden preisliste 2011 thermoshield farbe preis haus kaufen achtung din 18195 kommentar wärmedämmverbundsystem preise alte badeöfen 45 min – wahnsinn wärmedämmung wdvs preise einwohnerzahl berlin 2012 feuchteadaptive folie heizkostenvergleich 2012 solare gewinne berechnen horizont hygrische diode feuer wdvs wärmeverbundsystem brand wdvs nachhaltigkeit wärmedämmung der wahnsinn geht weiter putzausbesserung baufüsik blog fassadenbrand dämmung jardim atlantico kosten wärmedämmverbundsystem wdvs einsparpotenzial enev referentenentwurf ndr wärmedämmung ir reflektierende farbe energiepreisentwicklung 2011 baufuesick.de eb-8/1985 feuer wärmedämmverbundsystem vollwärmeschutz schimmel frankfurt brand wdvs brennender vollwärmeschutz erderwärmung statistik wolfgang van dorsten styropor entflammbar energieverbrauch in deutschland 2011 energieflussbild energieversorgung enev 2013 referentenentwurf energetische sanierung az.: v iii zr 156/11 swr wärmedämmung heinz [...],web2,"[565, 569]"
fd66cb5e-7766-4389-a87f-e422a550b05c,[...] 2012 referentenentwurf pdf wärmedämmverbundsystem brand flachdachwartung taupunkttabelle wasserdampfsättigungsdichte wärmedämmung amortisation referentenentwurf enev 2013 gastarbeiter in deutschland styropor fassade ndr fassadendämmung baupreisindex 2012 energieverbrauch deutschland karte kommentar din 18195 45 min wahnsinn wärmedämmung download wärmedämmung brandgefahr baupreisindex berlin wärmedämmung site:baufuesick.wordpress.com sonne wolken kalender wann baugenehmigung erforderlich mig esp wieviel energie kann ich mir durch wdvs einsparen schrägen optimal nutzen stell dir vor ich umwickle unser haus mit styropor thilo ries spechtbefall passivhaus schule recycling wärmedämmverbundsysteme flachdachrichtlinie kapillartransport thermografiefibel fassadendämmung einsparung prozent aqon mietentwicklung berlin 2012 din 18195 einsparpotenzial wdvs energiebilanz deutschland 2010 entsorgung wärmedämmverbundsystem der dämmwahn geht weiter sondermüll wärmedämmung haus die lüge von der wärmedämmung wärmedämmverbundsystem und verbrechen wdvs sto großbrand delmenhorst din 18195 download energieeinsparverordnung 2012 entwurf der wahnsinn geht weiter wärmedämmung irrsinn lebensdauer wärmedämmverbundsystem neues trinkwasserschutzgesetz haus sanieren blog kosten nutzen wdvs schallschutz neubau energieverbrauch deutschland 2000 position rauchmelder passivhaus die wahrheit über wärmedämmung schimmel in der wohnung putzerneuerung enev badewasser ofen thermoshield preise wdvs brände styroporplatten brandgefahr schimmel im schlafzimmer abzocke wärmedämmung reflektierende beschichtung brandgefahr vollwärmeschutz energieverbrauch der privaten haushalte 2011 wände atmungsaktiv baupreisindex straßenbau wärmedämmverbundsystem brandgefahr wdvs rückbau ir-reflektierende beschichtung brände wdvs brennende fassadendämmung download wahnsinn wärmedämmung wärmedämmung mit styropor dämmung kritik hauskauf achtung hygrometer baumarkt [...],web2,"[613, 617]"
059ed587-ddef-44cc-9e80-7958e6270760,[...] min wahnsinn wärmedämmung download wärmedämmung brandgefahr baupreisindex berlin wärmedämmung site:baufuesick.wordpress.com sonne wolken kalender wann baugenehmigung erforderlich mig esp wieviel energie kann ich mir durch wdvs einsparen schrägen optimal nutzen stell dir vor ich umwickle unser haus mit styropor thilo ries spechtbefall passivhaus schule recycling wärmedämmverbundsysteme flachdachrichtlinie kapillartransport thermografiefibel fassadendämmung einsparung prozent aqon mietentwicklung berlin 2012 din 18195 einsparpotenzial wdvs energiebilanz deutschland 2010 entsorgung wärmedämmverbundsystem der dämmwahn geht weiter sondermüll wärmedämmung haus die lüge von der wärmedämmung wärmedämmverbundsystem und verbrechen wdvs sto großbrand delmenhorst din 18195 download energieeinsparverordnung 2012 entwurf der wahnsinn geht weiter wärmedämmung irrsinn lebensdauer wärmedämmverbundsystem neues trinkwasserschutzgesetz haus sanieren blog kosten nutzen wdvs schallschutz neubau energieverbrauch deutschland 2000 position rauchmelder passivhaus die wahrheit über wärmedämmung schimmel in der wohnung putzerneuerung enev badewasser ofen thermoshield preise wdvs brände styroporplatten brandgefahr schimmel im schlafzimmer abzocke wärmedämmung reflektierende beschichtung brandgefahr vollwärmeschutz energieverbrauch der privaten haushalte 2011 wände atmungsaktiv baupreisindex straßenbau wärmedämmverbundsystem brandgefahr wdvs rückbau ir-reflektierende beschichtung brände wdvs brennende fassadendämmung download wahnsinn wärmedämmung wärmedämmung mit styropor dämmung kritik hauskauf achtung hygrometer baumarkt dämmdicke wdvs grenzbebauung enev 2012 referentenentwurf download wärmedämmverbundsystem entsorgung heizkörpernische feuchteadaptiven dampfbremse baunutzungskosten din 18960 din 18195 kostenlos anforderungswert energieausweis amortisierung wärmedämmung ir-beschichtung lüge wärmedämmung rettungsdecke wärmeleitfähigkeit thermokeramische farben [...],web2,"[300, 304]"
b0dd5f7d-442f-43ce-8573-44ea32adb9f1,[...] welche dampfbremsfolie enev2014 wdvs lebensdauer wärmeverbundsystem brandgefahr dämmung irrsinn blog bafa vor-ort-musterbericht 2012 blödsinn schäden an wärmedämmverbundsystemen fassadenbrand polystyrol ndr beitrag wdvs ndr wvds thermoshield preis schimmel wandecke wärmdämmverbundsysteme – was tun bei spechtangriffen enev 2012 entwurf pdf entwurf zur enev 2012 wdvs brand delmenhorst wdvs mineralwolle oder polystyrol henry ford legionellen brand an fassade wdvs feuerwehr aufgebraucht blog dämmstoff kartell treibhauseffekt fazit merkblatt putzerneuerung enev außenwandisolierung styropor fassadenbrand wärmedämmung gefährdet menschenleben endenergieverbrauch deutschland norddeutscher rundfunk reportasche wahnsinn wärmedämmung.de warmedammung normenküche kosten für wdvs styroporbrände in deutschland brennstoffsparer baumarkt hygrometer michl müller vollwärmeschutz putzausbesserung fassade klotz am haus enev 2012 pdf ir-reflektierende folien [...],web2,"[522, 526]"
947c771b-2466-49a2-b48d-e61a23d9577d,"Vogelspinnenarten, die am Boden leben sind dabei meistens größer als Arten, die auf Bäumen hausen.",web2,"[91, 95]"
81ebe40f-6be7-414b-8cd1-64c101f352b8,The radio played „Haus am See“ and I have the appropriate pictures from my last stay at the lake… the Lake Constance.,web2,"[18, 22]"
cadc9e84-fdff-4b9f-a393-58a413d7bf96,"Leider kann ich in meinem Blog nicht so viel interessante Sachen berichten, obwohl ich auch die ganze Woche im LKW hause.",web2,"[115, 119]"
372dfb2e-0f3c-4e51-bd82-81530c333b8c,Dann gehen wir zu meinen Grosseltern nach hause.,web2,"[42, 46]"
27a8aee7-ef57-4ee9-965d-aa5a8ebbf2f2,"Meine Bohnen brachten es nur zu einem müden Schaukeln, aber die Vorstellung, dass darin Lebewesen hausten, die vielleicht ausschlüpften und weitere Eier legten, die dann wiederum Maden gebaren und die sich – also auf die Schnelle:",web2,"[98, 102]"
408c65e5-73ff-4529-bffc-eebec1e2c5ae,"Also waen wir auch ganz gemütlich zu hause, haben zu 3 Raclette gegessen und dann um 12 das Feuerwerk vom Fenster aus beobachtet.",web2,"[37, 41]"
b389bde6-1fc8-4027-b57e-a0a56109d06f,"Von Stille ist hier momentan nicht viel zu spüren, meine Meerschweinchen sind ganz irritiert, da es ständig knallt, ich glaub, die sind ganz froh, dass ihr Frauchen zu hause ist, da ist ihre Welt in Ordung.",web2,"[168, 172]"
341cfb55-f949-4614-9e38-b1101dc253e6,"Rothaarig, brunette, blond oder schwarzhaarig, egal, er nimmt jede mit nach hause.",web2,"[76, 80]"
d1ed83e4-94ea-48ca-81e2-7418f891281b,"Anlaß für diese Schrift war ein Vorfall nahe bei Königsberg, wo ein in Ziegenfelle gehüllter Naturmensch hauste, vielleicht um den Ideen Rousseaus recht nahe zu sein, oder aber aus Intuition und einer Laune heraus unterwarf er sich diesem Stil des Lebens, eine Herde von Kühen, Schafen und vor allem Ziegen mit sich führend, religiöse Predigten haltend, weshalb das Volk ihn Ziegenprophet nannte.",web2,"[105, 109]"
84d374a6-ea36-414c-b018-ba4fc029e04c,"…ich bin auch gemütlich zu hause, allein schon wegen den katzendamen…",web2,"[27, 31]"
93a9b97b-2436-4437-b7d0-3950a92c4cac,"Während die Männer in den Ruinen der alten Städte hausen, haben die Frauen in der wilden Natur ein neues Leben angefangen.",web2,"[50, 54]"
223af48c-1770-4e44-b7ac-dfb3cc24ab7c,"Gaza ist ein Ort aus der Endzeit des Menschlichen. 1,7 Millionen Menschen hausen da, zusammengepfercht auf 360 Quadratkilometern.",web2,"[74, 78]"
3543328a-873e-4f92-8783-78a9ae87ca6d,"Etwas was ich nicht missen möchte ist natürlich die Geburt unserer Zuckerpuppe, unsere tolle Hochzeit und der Neuanfang in unserem jetzigen zu hause.",web2,"[143, 147]"
784ad717-44df-445b-9bda-6cf90d3a493f,"[...] las ich aus lauter verzweiflung, weil ich diese saga nicht sofort weiterlesen konnte, 1Q84 von murakami. was soll ich sagen ???? noch viel irrer ! vor allem, wenn ich überlege, wie lange dieses buch schon ungelesen im regal stand....ich gebe zu, ich hatte eine leichte japan-sperre. so, das wollte ich nur mal kurz loswerden. nähen, stricken, sachenmachen ect. fällt bis auf weiteres aus. von beiden büchern gibt es fortsetzungen und zwar nicht zu knapp. diagnose : akutes lesefieber. nebenwirkungen wie vernachlässigung von familie, haus und hof sind unvermeidlich. naja, gibt schlimmeres.... [...]",web2,"[540, 544]"
81854783-2c2c-4d07-994a-99de488d06de,"zu7. was hälst du von “viele der konsumenten aus meinem bekanntenkreis konsumieren seid jahrzehnten, haben keine probleme, führen ein ganz normales leben, mit ausbildung/studium, karriere, kinder, haus, sind teilweise in angesehenen positionen, und möchten sich am wochenende oder im urlaub auf verantwortungsvolle weise entspannen, wie bei den meisten alkoholkonsumenten. und die zahl derer die damit probleme hatten schätze ich eher geringer als bei alkohol. und weil die schäden geringer sind haben alle einen “Absprung” geschafft, im gegensatz zum alkohol",web2,"[197, 201]"
2073de99-6716-4455-ae7b-12ba220b9a57,7.9.2013 … arbeiten am Morgen dann ab nach hause dann Test ein Ikearegal alleine aufbauen 😉 hat geklappt – eh klar Anleitung lesen und schon …. dann kam der Mustergatte und half bei den nächsten 2 und den Schreibtisch um zu stellen – dann ging er schlafen ich räumte weiter bis ich ihn zum Treffpunkt brachte 😉 er 1 Woche Segeln – ich HOMESERVICE😉,web2,"[43, 47]"
c0f6b2a1-6bfa-4b61-adbf-d061899ea0c4,Man lässt sie in Hochhäusern in kleinen Wohnungen hausen … Ähnliche Beiträge Beiträge-Navigation ← Weihnachtsdekorationen in Hongkong Hongkong Harbour City →,web2,"[50, 54]"
c9b8d11d-82f8-4f56-badb-97a466167a9c,"ich bin in einem neuen sehr schönen zu hause angekommen. es ist der rückzugsort und die basis, um reisen und damit verbundene neue erfahrungen zu planen. was ihr noch ein wenig fehlt, ist etwas mehr leben, das sollte 2013 passieren. reisen gab es 2012 eine menge: mehrere ausflüge insbesondere beruflich nach berlin, nach st. anton, kopenhagen, an die saar, london, hamburg, linz, dresden, kroatien, dubai und japan und zu (eher nicht so guter) letzt nach belgien.",web2,"[39, 43]"
4854a89f-d107-4c59-8d74-19db074aa737,"Vielleicht fehlt mir die Erfahrung.Die Kamera macht im Freien nette Fotos, Videos gelingen auch recht ordentlich.Aber noch kein Grund um seine gute Digitalkamera zu hause zu lassen.",web2,"[165, 169]"
21744d05-df39-4714-8bb8-0c503146a6a5,fahre leicht angedichtet und mit immer noch schmerzendem arm nach hause.,web2,"[66, 70]"
fe44aea4-3d9b-4e4f-8b94-9f050d84568b,ich nahm mir vor zu hause endlich wieder nen versuch zu unternehmen von dem fuck saft runterzukommen.,web2,"[20, 24]"
037e50ae-f938-4e00-a12f-c9d23fb1b0b2,zu hause angekommen starte ich meinen ersten selbstversuch metha zu drücken….,web2,"[3, 7]"
6743d8a3-81c7-48f0-97fa-1ddf28b0d5ab,Ich habe bereits ein schönes zu hause gefunden und werde bei Undine und Paul ein tolles Bullyleben haben :),web2,"[32, 36]"
4656d6f7-8c4b-494d-9452-9562a400a402,Ich habe schon ein schönes zu hause gefunden und werde bei Sarah und Marcel die Bude auf den Kopf stellen : ),web2,"[30, 34]"
cea36182-4748-40ce-af50-0b7719d710d8,"[...] träume in der sogenannten realität zu begraben, da konnte ich immer wieder fliehen in andere welten, wo alles so war, wie ich es mir ersehnt hab.. alles, wenn deutscher schlager lief. und heute ist es so, wenn ich diese musik höre, wird mir klar, daß sie mich durch mein ganzes leben getragen hat. da konnt ich immer hin, wenn es hier ganz schlimm wurde. stundenlang immer wieder hören, da wurde dann auch mein alltag wieder erträglich. vielleicht sind das einfach klänge und schwingungen von zu hause. ich bin der musik so dankbar, daß sie mir wenigstens kurze momente des wohlfühlens und glücks beschert hat. vielleicht hätt ich ohne sie gar nicht durchgehalten. [...]",web2,"[502, 506]"
c4d4baa9-75d1-43d0-a2c6-1b7ce9112a9e,Zum Glück habe ich alle Zutaten für meinen allerliebsten Lieblingssalat zu hause.,web2,"[75, 79]"
57286e7e-6a26-4d85-a35b-b076e6a74c27,"Gaza ist ein Ort aus der Endzeit des Menschlichen. 1,7 Millionen Menschen hausen da, zusammengepfercht auf 360 Quadratkilometern.",web2,"[74, 78]"
34e18997-d1ab-42d3-a37b-16d1b757077d,"„Gaza ist ein Ort aus der Endzeit des Menschlichen. 1,7 Millionen Menschen hausen da, zusammengepfercht auf 360 Quadratkilometern.",web2,"[75, 79]"
0b515e7a-9cd4-4087-b019-d161bac23354,"Oktoberfest – diesmal gab es zwei – zum Auftakt ging es in die Jever Skihalle (Neuss) mit einer tollen Truppe, lecker Essen, einer wahnsinns Stimmung & mindestens einer Mass zu viel (der Masskrug steht bei mir zu hause), dazu der Auftritt der Räuber im Festzelt.",web2,"[213, 217]"
3fad3023-1769-447b-91b6-683199023d6a,"ich hab gedacht, ich seh nicht richtig, als ich deine worte hier gelesen hab. wenn du lust hast, schau mal auf marions neuesten text über musik, was ich da als kommentar geschrieben hab. … klänge von zu hause …",web2,"[203, 207]"
9ec47b20-0426-4022-aef1-3473d494347b,"Do, 31.1., 20.00 Uhr, Ev. Gem.haus Kirchhausen Mk. 8,27 – 9,1 – Das Bekenntnis der Petrus (Pfr.in.",web2,"[30, 34]"
6cc59f39-45d8-45c4-8ad9-879f4a1ab10f,"Ich bin lang krank, und das gehen nimmer besser, allein meine stress is weg, so ich habbe eine ander haus.",web2,"[101, 105]"
88469b9d-3783-4038-8f5a-d6aba55fbb5a,"Im Jahr 2159 lebt eine reiche Minderheit auf der Raumstation “Elysium”, während der Rest der Menschheit auf einer zerstörten Erde haust.",web2,"[130, 134]"
ccbcdef4-6c2b-4260-8104-fa4629f51672,"Morgen ist das Jahr schon wieder vorbei und mein absolutes Highlight war, dass ich von zu hause aus und mit meinem Dj nach 8 Monaten zusammen gezogen bin.",web2,"[90, 94]"
a1d30192-21f0-43bd-ae35-a0c4037ec39d,keine gerüche mehr von „zu hause“,web2,"[27, 31]"
481d6470-385a-4f68-8184-de2adbda6f94,"$mitbewohnerin spricht darueber, dass es merkwuerdig ist, dass ich diesmal gehe und sie mal zu hause bleibt. ich vermisse den chaoshaufen schon leicht. irgendwie. die angeblich 4. etage stellt sich als 3. heraus. in der wohnung voller dachschraegen ist ein raumparfuem. vorfreude macht sich breit. im wohnzimmer eine riesige ansammlung von dvds, filme und serien. aber keine lust dann immer zu wechseln. also einfach nur tv. ab 10 uhr kopfschmerzen, welche nicht mehr weggehen, egal wieviel paracetamol eingenommen werden wuerde. raumparfuem sei dank.",web2,"[95, 99]"
015ff587-3ed6-417d-941c-1eb0e3610b0a,"seit dem spaeten abend nun in b. das leben hier ist toll. man darf dinge tun oder lassen, darf sagen was man denkt, es wird karten gespielt, maximal 3 mahlzeiten und das auch lecker (pita mit salat gefuellt). heute waren wir grosseinkaufen und der plan ist, bis zur abfahrt das haus nicht mehr zu verlassen. man darf auch rauchen wann man will. und keiner schimpft rum, weil man keinen herzhaften kram zum fruehstueck essen mag.",web2,"[278, 282]"
c4efaafb-036f-4dcd-bfce-e74b0fbe86d5,Software aus dem hause Apple ist nur noch ein Treppenwitz der IT – Geschichte.,web2,"[17, 21]"
7f2faf7c-d683-4872-9d74-528a36a57459,Ein Beispiel aus der TV-Welt ist die Parodie von Heidi Klum durch die Comedy-Schauspielerin Martina Hill in der „Heute Show“ (als Tina Hausten).,web2,"[135, 139]"
bd705920-3882-4576-a1d5-34e4eb36b808,"finde ich cool, dass du dir zeit nimmst, deinen standpunkt und was für dich vegan bedeutet, nieder zu schreiben! das habe ich auf meinem blog auch gemacht und versucht, kurz und prägnant meine sicht darzulegen. ich koche und esse zu hause 100% vegan, auswärts meist vegetarisch, lieber jedoch vegan.",web2,"[233, 237]"
9d9e36f1-3ef9-45d1-9bb0-a13f2604f7e6,auf nassen gummistufen pommes essen und nach hause fahren,web2,"[45, 49]"
1a7ab995-00e0-46f6-a0af-0feaa0c65221,"ja, unser zu hause ist ein gemütlicher rückzugsort geworden an dem wir uns beide immer fühlen als würden wir auf einem meditationskissen sitzen *kicher- was für ein vergleich*",web2,"[13, 17]"
c02e3161-3100-482d-8479-daa46ecad7c8,Da wurde das Herz ganz froh und eilte nach hause.,web2,"[43, 47]"
8c684abc-3c77-45bb-94bf-93301463cb62,Leider habe ich meinen Ratschenkasten zu hause vergessen und mein Ölkännchen unterwegs verloren.,web2,"[41, 45]"
68a1f91b-1e15-462b-b8b0-d52642a5e0e3,"weil ich wie schon im vorigen post erwähnt, dann doch so wenig geschafft habe zu nähen, hab ich mich kurz vorm aufbruch von zu hause entschieden, einfach noch was zur ansicht mitzunehmen, um ein bißchen mehr zeigen zu können; statt einem portfolio quasi;-) .",web2,"[127, 131]"
7e65475c-b6e5-43f3-bf6e-50d07285b0e2,Zum Glück habe ich alle Zutaten für meinen allerliebsten Lieblingssalat zu hause.,web2,"[75, 79]"
0e82bffb-0db3-4fb0-9bca-f8df924aa3b6,"Denn schließlich sind es meistens die Mütter, die zu hause bleiben und die Kinder großziehen.",web2,"[53, 57]"
eff26261-bb7b-4bb4-9812-e6377180027d,Immer wieder werden diese als primitiv und in Hütten hausend dargestellt.,web2,"[53, 57]"
7850de84-09b8-45ff-9c1e-45f901c50b7e,"Seitdem haust er in einem kleinen raum in der wohnung seiner mutter, die nur 2 straßen entfernt von seiner wohnung liegt.",web2,"[8, 12]"
9f0fdb39-248c-45ef-80a7-d89363622b78,"Von mir / uns gibt’s keine Weihnachtskarten, Kekse backe ich auch nicht, die Weihnachtsdeko zu hause ist minimalistisch (seit 20 Jahren der gleich Adventskranz und seit die Kinder da sind ein Baum) und Geschenke (außer für die Kinder) habe ich vor Jahren bereits abgeschafft.",web2,"[95, 99]"
83ae248e-d355-4cab-a6ca-5918f2f7adc8,"Nutzt man das iPad eher zu hause oder im Büro, kann man bedenkenlos auf die Leder-Variante zurückgreifen.",web2,"[27, 31]"
5a533ccb-f48f-4753-90f5-2a7aa8fef970,"wenn dich die wohnung für dich so wenig nach hause anfühlt, wäre es dann nicht eine überlegung wert, umzuziehen? oder in deiner jetzigen wohung mehr persönliche dinge einzubringen? kleine eigene möbelstücke, dekoration, vielleicht selbstgemalte bilder an den wänden (falls du gerne malst) etc.",web2,"[45, 49]"
d7de0e98-6e1c-44cc-8ce1-ea6233cb7d98,"Und wer zahlt denn das Taxi, wenn ich jetzt wieder nach hause muss?”",web2,"[56, 60]"
7015f339-fda4-4f0d-8897-944fcd7612a3,"Aber stellen sie sich vor, das passiert nicht zu hause bei Ihnen.",web2,"[49, 53]"
1df6e76b-2c22-4933-b566-e28cceb281aa,"urlaub von zu hause… hach, das wär schön!",web2,"[14, 18]"
b56ac6dc-1c5f-41a2-a007-27d09e080b71,"Man entdeckt Ferienhäuser in der Toskana, in denen bis zu 28 Menschen hausen können.",web2,"[70, 74]"
cffd2d7a-20f2-468e-9d2a-78f552e733ab,"Dort, wo Verbrechen und Vergewaltigung an jeder Ecke an der Tagesordnung sind, wird er von niemandem beachtet, und er haust allein und einsam irgendwo in der Kanalisation.",web2,"[118, 122]"
3ed81d5e-cbef-4840-8c08-e696b14e662c,"Selbstredend aber, daß ich nicht in meine “Heimat” Polen zurückkehren kann, solange da diese polnischen “Siedler”, die Polen, auf geraubten Land hausen.",web2,"[145, 149]"
8e971578-96b7-44b8-a1b9-f2adcac960e6,"Vielleicht ist die Sage in früheren Zeiten eine Anspielung darauf, diesen später wüsten Ort, wo allerlei heimatloses Gelichter hauste, nicht zu betreten.",web2,"[127, 131]"
c9be0df6-e067-4193-a176-b41c956f500a,"„Es muss durchaus eine große garstige Maus in dem Glasschrank hausen, denn alle schönen Zuckerpüppchen der armen Marie sind zernagt und zerbissen.“",web2,"[13, 17]"
7be5126c-ebe7-4be6-a4df-2a4bf9ccc655,"Wir wollten eigentlich nach hause fahren…plötzlich, aus heiterem Himmel verspürten wir jedoch die Lust einen Abstecher zum Baumarkt zu machen.",web2,"[28, 32]"
