,text,label,span
0bf87cfb-ace7-4d41-ba25-65e5fd8dfec5,"Tiere und viele weitere Wesen leiden mitunter sehr, wenn die Knallerei losgeht und der Umwelt tut es auch nicht uneingeschränkt gut.",web2,"[0, 4]"
181de397-6f44-410c-9bb2-73c50512a4ea,"…schöne Bilder, obwohl ich leider keine Feuerwerke und sonstige Feuerwerkskracher mag, weil einfach zu viele nicht-menschlichen Tiere, kleine Kinder, alte Menschen, die Umwelt uva. darunter leiden müssen…",web2,"[128, 132]"
1533972e-4965-4ca1-9d28-4980e66c8fb8,"Tiere und viele weitere Wesen leiden mitunter sehr, wenn die Knallerei losgeht und der Umwelt tut es auch nicht uneingeschränkt gut.",web2,"[0, 4]"
32854b92-f5ef-4ca3-9b32-028df3c738fb,"„Tier aus Papier“, so haben die beiden 2010 ihren ersten Longplayer benannt – und damit wunderbaren, sanft instrumentierten Harmoniegesang mit tiefsinnigen Texten auch in deutscher Sprache endlich wieder salonfähig gemacht.",web2,"[1, 5]"
25b976a5-89f6-4238-98df-4124f945df2e,"EAL: Ihr habt bereits euer erstes Album im Kasten, das gute Stück nennt sich „Tier aus Papier“, kann von meiner Seite tatsächlich nur wärmstens empfohlen werden – und ist vermutlich der beste Beweis dafür, dass ein klassischer Plattenvertrag längst nicht mehr die einzige Möglichkeit für junge Musiker ist.",web2,"[78, 82]"
aaf2e789-d4f1-4274-878c-7b8c217c66ea,"Außerdem waren wir beschäftigt mit den Videodrehs zu „Ein Spätsommertag“ und „Tier aus Papier“, da hing sehr viel Zeit dran.",web2,"[78, 82]"
c4ac562c-d6dd-4333-bcf6-3586e8e85171,"Bei den Schülertheatertagen an den Uckermärkischen Bühnen in Schwedt, nahmen die Schüler teil, gegeben wurde das Stück “Das Gericht der Tiere”.",web2,"[136, 140]"
7aad082f-48b3-4703-a13d-8a6e056a11c1,"Produktionen kombiniert mit Dressurakte suggeriert dem Publikum offensichtlich, wie wohl sich die Tiere dabei fühlen.",web2,"[98, 102]"
824e285c-9d92-4d11-bdc2-34a786ea5d8b,bird – Eine Meise ist zugegeben kein Tier für dass man in einen Zoo muss.,web2,"[37, 41]"
4c5a57f5-c078-4f7a-aeec-6ed5bea23c54,bird – Eine Meise ist zugegeben kein Tier für dass man in einen Zoo muss.,web2,"[37, 41]"
17d95584-ce16-4961-a684-f0abc8b415b5,bird – Eine Meise ist zugegeben kein Tier für dass man in einen Zoo muss.,web2,"[37, 41]"
5d6357c4-60a2-44cb-b15b-a9b9347b39f2,bird – Eine Meise ist zugegeben kein Tier für dass man in einen Zoo muss.,web2,"[37, 41]"
b086c4a8-0813-468f-a16d-f0adbc00b5c6,bird – Eine Meise ist zugegeben kein Tier für dass man in einen Zoo muss.,web2,"[37, 41]"
3bebf949-2022-4c34-aca5-037f5cb58d27,"Schon mehrfach habe ich auf meiner Webseite darauf hingewiesen, dass Menschen nicht die einzigen Tiere (FAQ) sind, die über die Gabe des Denkens verfügen.",web2,"[97, 101]"
12275bfd-3cf5-44c3-8011-8d06f1dcf1dc,Translator: „Familien von 6 menschlichen Schafen mit Hunderten von Schafen Tier 25/12/2012“,web2,"[75, 79]"
d8195c63-357d-4f5a-801a-6d6017767d19,"Die FSA scheint eine Gruppe zu haben die besonders Grausam ist, ja die sind noch steigerungsfähig, und alles Abschlachtet, Menschen und Tiere.",web2,"[136, 140]"
6ac8f157-3d24-49e4-8840-e60bf57ba189,1. Zootiere und andere Brutal misshandelte Tiere.,web2,"[43, 47]"
010a4d5e-bc43-4ec8-abec-3304fe4cba8b,Die Ente hat sicher auch “alleine” geschmeckt Ein gesundes und glückliches Jahr 2013 wünsche ich dir und deiner ganzen Familie einschl. aller Tiere.,web2,"[142, 146]"
5739da15-b593-42ba-96cf-f179aba4ff28,alpen alpstein Baum Berge Blatt Blume blumen Bodensee Bregenz Bäume Farben Feuer feuerwerk Frühling gewitter Herbst Himmel Italien Katzen Landschaft Meer Mond montafon Natur panorama Rhein Rheintal ried Schmetterling Schmetterlinge Schnee schweiz See Sommer Sonne Sonnenuntergang Strand Tiere Vorarlberg wandern Wasser Weihnachten Wetter Winter Wolken Jahreszeit (673) Landschaft (923) Motive (952) Pflanzen (417) Sonstiges (1225) Sport (59) Städte (94) Stimmungen (709) Tiere (273),web2,"[287, 291]"
eec968b3-5909-41fb-94f6-fc97451df03f,alpen alpstein Baum Berge Blatt Blume blumen Bodensee Bregenz Bäume Farben Feuer feuerwerk Frühling gewitter Herbst Himmel Italien Katzen Landschaft Meer Mond montafon Natur panorama Rhein Rheintal ried Schmetterling Schmetterlinge Schnee schweiz See Sommer Sonne Sonnenuntergang Strand Tiere Vorarlberg wandern Wasser Weihnachten Wetter Winter Wolken Jahreszeit (673) Landschaft (923) Motive (952) Pflanzen (417) Sonstiges (1225) Sport (59) Städte (94) Stimmungen (709) Tiere (273),web2,"[287, 291]"
d3723397-78f9-4d59-a5fb-bffce09383b3,"Ja, Gesundheit ist das Wichtigste, nicht nur die eigene, sondern auch die der Menschen und Tiere, an denen man hängt…",web2,"[91, 95]"
75c1be23-4a1b-4147-8c27-afaf01d55415,"Veröffentlicht in Natur, Tiere, Wasser",web2,"[25, 29]"
ab046c03-e25e-4958-b37e-e31fa503d1a3,"„Selbst Tiere verhalten sich nicht so.“ – so aus dem Fernsehinterview des Freundes, der aus einem Bus geworfenen, nackten und mehrfach vergewaltigen Freundin.",web2,"[8, 12]"
fcbfc7f3-d7a6-43cc-8293-f7fde1ea2e0f,Der Spruch hätte auch vom Dorfältesten vor 25000 Jahren stammen können: „Pass auf welches Tier du jagst!“ sagte da dieser bestimmt zum jungen Jäger und die Dorfälteste empfahl den jungen Sammlerinnen die Knollen und Pilze welche diese mitbringen sollten😉,web2,"[90, 94]"
09380ed0-22bd-44c5-808b-88c5910acd54,"Lasst es armen Tieren oder Menschen zugute kommen, die es im Leben nicht so gut getroffen haben wie ich!",web2,"[15, 19]"
0c1e1a81-1a63-4c8a-945c-e3552a98e1db,"Das führt häufig dazu, dass sich nach einer Weile nicht mehr richtig um das Tier gekümmert wird, da dass Kind den Spaß verliert.",web2,"[76, 80]"
4e334d5d-4190-4c2b-8305-99923d0767e8,Manche Tiere enden dann im Tierheim.,web2,"[7, 11]"
b27c5673-1143-45f4-9336-7713df94b400,"Dass das gefürchtete Tier auch die Weiten eines opulent ausgestatteten Shoppin Malls aufsucht, müsste eigentlich niemanden mehr erstaunen:",web2,"[21, 25]"
5beb8bc0-52fd-4851-b310-03e5bec248fd,Und lasst das Böllern nach – unsere Tiere mögen das gar nicht!,web2,"[36, 40]"
b7d33069-713f-4b51-b5d9-547a1677816e,"Und wenn ich an die armen Tiere denke, stehen mir und anderen Tierfreunden jetzt schon die Haare zu Berge.",web2,"[26, 30]"
af399a36-c9d1-43f7-9021-79009e04f691,"Ich bin die Puppe auf dem Schoß der Alten, der wegen der Tiere zu Silvester die Haare zu Berge stehen… mhmmm…",web2,"[57, 61]"
b0ad751a-2e47-4982-8560-c93c7d8138c5,"Zum Jahreswechsel wollte ich gern mal ein Bild von uns beiden einstellen, anstatt der Pflanzen, Tiere und Gerätschaften, die wir sonst fast ausschließlich zeigen.",web2,"[96, 100]"
54e88d52-ff9e-49f7-9276-b6d41e531386,"Und ich weiß auch nicht, was die Tiere zusammentreibt und über den Touristenscharen kreisen läßt.",web2,"[33, 37]"
0db3d4a6-f050-45b3-91e0-f10951fbcd00,"Tiere , die nicht in Zwingern eingesperrt leben (wie bei uns ) und sich auf ganze Gelänge frei bewegen bringt immer gewisse Gefahren in sich.",web2,"[0, 4]"
89113235-8b15-4867-abc2-83ab5d290d2e,"So sind auch die Hunde nicht beeinflusst von anderen Hunden.Auf diese Art haben Sie und unsere Hunde die Möglichkeit sich in relativ stressfreier, ruhigere Umgebung kennen lernen . Bevor Sie kommen, treffen Sie bitte einen Auswahl, für welche Tiere Sie sich interessieren und senden Sie Info in ausgefüllten Fragenbogen..Wir können nicht alle Hunde präsentieren weil wir keine bezahlte Kräfte sind und betreiben das Tierheim nur in unserem Freizeit.",web2,"[243, 247]"
fe83295e-0201-4396-acd6-3aae16215cfe,"Für die Vermittlungen bemühen sich gleichzeitig mehrere Personen,und so muß bei einer Adoptionsanfrage zuerst ein Ansicht in Unterlagen und Gespräch mit anderen Beteiligten gemacht werden,um festzustellen, ob das Tier noch im Tierheim ist oder eine Stelle sucht.",web2,"[213, 217]"
b312a77a-247e-418d-9dad-eecd3c52f0ab,Nicht jedes Tier passt zu jedem Menschen.,web2,"[12, 16]"
0c398f41-c938-4d0c-9e25-cc1cc17a93fa,"Das hat nichts damit zu tun, dass ein Tierheim die Tiere nicht vermitteln will,aber die Familie und der Hund müssen zusammen harmonieren und in die Lebenssituation einiger-massen passen.Manchmal kommt es vor,dass die Familie ihre Fähigkeiten und Erfahrung doch überschätzt und kommt mit dem Hund nicht klar,oder sich über die Rasse nicht ausführlich informiert und ist dann überfordert..",web2,"[38, 42]"
8d67fc9d-9538-40a6-959a-9b1ff00398c7,"Es ist niemandem damit gedient, wenn das Tier nach einiger Zeit wieder ins Tierheim zurück muss.",web2,"[41, 45]"
49996264-45c9-4fb6-bd14-c60c744ab6b5,Sie sind enttäuscht und für das Tier kann eine Welt zusammenbrechen.,web2,"[32, 36]"
89d231fc-1bc3-4218-bba0-5437f355d0b7,Die Sprache der Tiere …,web2,"[16, 20]"
8f6d6899-662c-4b8a-8392-04a27db0a887,"Die Sprache der Tiere ist begrenzt, aber was sie damit zum Ausdruck bringen, ist wichtig und nützlich.",web2,"[16, 20]"
7ef328d3-2d1f-4d4a-ae43-f740a54b9a9d,Tiere zum Beobachten:,web2,"[0, 4]"
679fb9f3-d897-4cd3-98e8-d1ff9a095908,Diese Tiere sind nicht zum Kuscheln geeignet und sie werden dir keine Zuneigung geben.,web2,"[6, 10]"
6bfe8709-079c-48b3-9a10-aad47a684014,Die Faszination in der Haltung von Landschildkröten liegt im Beobachten dieser schönen Tiere.,web2,"[87, 91]"
80ac46fc-8c8f-4164-804e-4748fc119e56,Diesen benötigen die Tiere auch in der Wohnungshaltung.,web2,"[21, 25]"
2551e876-154b-4020-af77-edfedd50c40f,Wenn die Tiere keine Winterstarre halten können kann das im schlimmsten Fall zu Organschäden führen.,web2,"[9, 13]"
a7a9f0c1-08d9-49fc-8d48-0112a4952521,In Gefangenschaft kann Einzelhaltung aber zu Verhaltensstörungen der Tiere kommen.,web2,"[69, 73]"
c1dc834a-4815-43a5-8dab-e301028e15d9,"Als Minimum gelten 2 Weibchen auf 1 Männliches Tier, besser wären 3 Weichen.",web2,"[47, 51]"
a994490b-b124-4236-bf79-5480e3a55037,"Auch der Platzbedarf von Landschildkröten wird häufig unterschätzt, diese Tiere sollten auf keinen Fall in einem Terrarium gehalten werden, da diese viel zu wenig Platz bieten.",web2,"[74, 78]"
a99986c3-9ba6-4f39-ade3-1555e5652b8b,Während europäische Landschildkröten pro Tier ca. 2m² benötigen ist der Platzbedarf einer Riesenschildkröte deutlich höher.,web2,"[41, 45]"
26aadd88-e2d6-4175-af92-289591be1b85,Vor dem Kauf dieser Tiere sollte sich jeder zukünftige Halter über die Besonderheiten der jeweilige Rasse erkundigen um den Tiere ein artgerechtes Leben zu ermöglichen.,web2,"[20, 24]"
31e007da-9aa4-48da-a367-dcf4518a1d62,Vor dem Kauf dieser Tiere sollte sich jeder zukünftige Halter über die Besonderheiten der jeweilige Rasse erkundigen um den Tiere ein artgerechtes Leben zu ermöglichen.,web2,"[20, 24]"
8ff4aabb-39c7-42e2-8958-35ae10be44a8,"Da sollte man keine Schildkröte unterschätzen – unter Beobachtung fressen sie friedlich und ruhig, aber dreht man sich einmal um, dann darf man hinterher erst mal suchen und wundert sich, wie die Tiere in der kurzen Zeit so weit kommen konnten.",web2,"[196, 200]"
af328b96-22ff-4a89-87fe-ef03440ae652,"Man muss Tiere nur mal beobachten und sich daran orientieren – der Schwächere sucht beim Stärkeren Schutz, das ist völlig normal und diesen dann quasi im Stich zu lassen fand ich noch nie gut und mache ich auch nicht.",web2,"[9, 13]"
c45d2bef-f679-4c50-b171-ada85a396a99,Seid besonders lieb zu Euren Tieren.,web2,"[29, 33]"
731f9bf2-518b-43da-a389-16b52dc8ecf3,"Wer Tiere ißt macht sich schuldig, wer Produkte von Tieren verwendet auch… so einfach ist das.",web2,"[4, 8]"
c8b9763c-5913-4383-b42f-0646ce90aa7b,"Wer Tiere ißt macht sich schuldig, wer Produkte von Tieren verwendet auch… so einfach ist das.",web2,"[4, 8]"
b9e24e0c-15fa-47eb-a4a8-502a1289e9f4,"Dein Nero ist Zucker, ein super hübsches Tier😉",web2,"[41, 45]"
0e073ec8-cec1-4d3a-9dec-e966993e14c2,"Dort konnten wir wandern, Tiere beobachten und die Natur genießen.",web2,"[26, 30]"
4c2c2d34-28cd-4d86-8a7b-7d057f9a9ee3,"Und es ist auch meine Aufgabe als Elternteil eine Prinzessinnenphase um einen realen Burgbesuch, Hexen, Ritter und Mittelalterkunde zu erweitern und nicht bei Disneys “Ich bin eine doofe Prinzessin – und darf nur mit Tieren sprechen” bewenden zu lassen.",web2,"[217, 221]"
661e3ed1-2aee-40f4-90f3-d84fc2efffbf,"Was dem Menschen eine Freude ist, ist für Tiere eine besondere Belastung:",web2,"[42, 46]"
a77ec89b-d8d4-427b-9dd6-d4dc560614ec,"Sie können aber auch genutzt werden um den Verlust von Tieren zu entschädigen, die „bei Verdacht auf Milzbrand oder Tollwut unschädlich beseitigt wurden„, bei denen sich im Nachhinein der Seuchenverdacht aber nicht bestätigt hat.",web2,"[55, 59]"
044e7398-d3e3-4749-a07d-bbb951afbda2,"Entschädigungen werden gezahlt wenn Tier aufgrund einer Behördlichen Anordnung getötet wurden oder nach der Anordnung verendet sind, bzw. eine anzeigepflichtige Seuche nach dem Tode des Pferdes festgestellt wurde.",web2,"[36, 40]"
f5039f0d-af3e-4c6c-bf11-4c86e99c5058,Dann übernehmen Land und Kasse ebenfalls die Kosten für eine möglicherweise angeordnete Tötung der Tiere und die damit in Zusammenhang stehenden Kosten.,web2,"[99, 103]"
c776a0ed-88bd-4e2c-8abe-be47afcaeb73,"Rechtsgrundlage ist hier die Viehverkehrsverordnung (ViehVerkV), die in §26 (1) vorschreibt, dass „Wer Rinder, Schweine, Schafe, Ziegen, Einhufer, […] oder Laufvögel halten will, hat dies der zuständigen Behörde oder einer von dieser beauftragten Stelle vor Beginn der Tätigkeit unter Angabe seines Namens, seiner Anschrift und der Anzahl der im Jahresdurchschnitt voraussichtlich gehaltenen Tiere, ihrer Nutzungsart und ihres Standortes, bezogen auf die jeweilige Tierart, anzuzeigen.“",web2,"[392, 396]"
35bac886-91db-49ee-9702-ffd44ba3f4a5,Das Tier war überdies verwundet und mit Kot bedeckt.,web2,"[4, 8]"
a781ac24-11f1-4a1f-b838-5b37c639bf90,"Als er zuerst erfuhr, daß das Pferd ohne seinen Herrn und ohne seines Herrn Satteltasche zurückgekommen war, ganz blutüberströmt von dem Pistolenschuß, der dem Tier durch und durch gegangen war, ohne es zu töten – als er das hörte, wurde er zuerst so bleich, als sei der Vermißte sein eigener, lieber Bruder oder sein Vater gewesen.",web2,"[160, 164]"
8b08a19a-2553-4cdb-99a6-e5e5de75fb21,"Herr Biedermann schlug sofort die Sezierung des Tieres vor, damit man, wenn möglich, die Kugel fände.",web2,"[48, 52]"
7f2c4843-2973-456a-879c-30078ee76077,"Was mir jedoch die Augen über den wahren Sachverhalt öffnete, war der Umstand, daß Herr Biedermann in dem Kadaver des Tieres eine Kugel fand.",web2,"[118, 122]"
fb1be08d-c4eb-4244-be94-c9b24ba8d6a0,Tieren mit Antenne hinterhergelaufen.,web2,"[0, 4]"
6d77609d-8e47-4368-9263-3523c95c40f0,"Wie das Tier zur Haltestelle gelangte, sei nicht bekannt, teilte die Baselbieter Polizei mit.",web2,"[8, 12]"
5bb621f2-4769-47db-8a8b-5084ab69e592,"Entdeckt wurde das Tier von einem Lokführer, der die Polizei avisierte.",web2,"[19, 23]"
4f07b32a-aaf6-41e6-aae4-1cfba95e2f0d,"Zum einen auf einem evolutionären älteren System, das wir mit Tieren und Säugetieren teilen, nach dem wir intuitiv handeln, nach dem wir auf der Grundlage von Erfahrungen reagieren, quasi automatisch, ohne dass wir da nachdenken.",web2,"[62, 66]"
a580856f-e00f-4b60-8ccd-c5d26d8eb274,Politische Korrekturen dringend nötig «Die viel zu starke Belastung des Wassers durch Pestizide ist eine Gefahr für Mensch und Tier.,web2,"[127, 131]"
98d0d6a0-fed2-4d7c-a310-6794a56aaa4b,Zwei Tage später wurde das gute Tier aus der Plastikfolie ausgepackt…,web2,"[32, 36]"
6aa2287f-85f8-4881-ad31-4ed2bd9232bc,"Die Tiere empfinden wie der Mensch Freude und Schmerz, Glück und Unglück.",web2,"[4, 8]"
dcc5576f-8eb5-4f32-86cd-02b562378efd,Ein wichtiger Unterschied zwischen Tier und Mensch ist die Sprache auch als Basis des Denkens.,web2,"[35, 39]"
dd77cfab-8ea9-4114-82a1-688e7b672434,"Wer mit dem Gedanken spielt eine Vogelspinne mit dem außergewöhnlichen Hinterleib anzuschaffen sollte sich vorher ausführlich über diese Tiere informieren, vor allem über die Art ihrer Haltung, Ernährungsgewohnheiten, etc.",web2,"[137, 141]"
bf185be1-1356-499b-83b1-99fe8059dc24,"Genau wie bei anderen Tieren sollte ein unüberlegtes Anschaffen vermieden werden, damit diese nicht irgendwann wieder im Tierheim oder in der freien Wildbahn ausgesetzt werden.",web2,"[22, 26]"
4d68573c-3430-4215-b05c-b4182676d18a,Kleine Tiere (Spiderlinge) sind meistens günstiger zu haben als eine größere Vogelspinne nach entsprechender Häutung.,web2,"[7, 11]"
63322668-eb9f-414e-9a3c-099efbce78ed,Das Geschlecht zu bestimmen ist bei adulten Tieren weitaus einfacher als bei Jungtieren (Spiderlingen),web2,"[44, 48]"
630912c2-9837-43e2-b618-84f8502d0d83,"Als der 63-Jährige gegen 11.40 Uhr den Hof der Frau betrat, attackierten ihn die Tiere.",web2,"[81, 85]"
98361936-80df-449b-b4ec-dffe26c84bf6,"Das alte Haus, der riesige Garten und die Tiere bringen viel Arbeit, die an uns – für ca. vier Stunden täglich – delegiert wird.",web2,"[42, 46]"
ffe3d2f9-17ff-4d73-9ccc-6d6f05b4153d,"Er raubte ihnen ihr Bargeld und ihre Handys, fiel wie ein Tier von hinten über die Frauen her.",web2,"[58, 62]"
6efd64c4-87ba-41a3-8dda-39582c1540ea,"Studien zum Schlafentzug, die die Funktion des Schlafes evident machen sollten, litten an der Vorstellung, Tiere würden Dinge ausschließlich tun, um zu überleben, d.h. bei Schlafentzug würde ihnen ganz Schlimmes widerfahren, sie könnten sogar sterben.",web2,"[107, 111]"
2d2cfdce-d824-4f97-b5f0-f942c5f12fdc,"Niemand, kein Tier, stirbt am Zölibat, trotzdem es sich um die zentrale Funktion des Lebendigen handelt.",web2,"[14, 18]"
b82f3482-3d75-4ac3-bd83-5ca157f738fe,"Mit dem gesamten Zoo und der Familie nach Kanada auswandern, um die Tiere in den USA zu verkaufen.",web2,"[68, 72]"
c1f66d5e-c0f0-4089-a355-dd556b476ff2,"Zum Inhalt springen +49 (0)8558 / 974260 Schönbrunn am Lusen 317, 94545 Hohenau Facebook Instagram Paradies am Lusen Selbstversorger aus Niederbayern Home Über uns Blog Unsere Tiere Galerie Medien Veranstaltungen Kontakt Search:",web2,"[176, 180]"
96ba640f-6289-4a73-8a66-33d360390ccb,Suche Home Über uns Blog Unsere Tiere Galerie Medien Veranstaltungen Kontakt Rosalinde Sie befinden sich hier:,web2,"[32, 36]"
1ad0054e-20ed-4994-86fe-d0db50ffddaf,"Aber selbst in dem für Afrika relativ reichen, stabilen Land wächst angesichts der Rekordzahlen gewilderter Tiere die Sorge um den Bestand.",web2,"[108, 112]"
1fe0a960-17d9-403a-a524-dfc51c63638a,"Da vor allem ältere Menschen und Tiere unter der Knallerei leiden würden bittet er, die Silvesterknallerei auf die Stunden rund um den Jahreswechsel zu konzentrieren.",web2,"[33, 37]"
4a531eaa-6862-452f-9e80-ee5aa2c47cf1,"Aber selbst in dem für Afrika relativ reichen, stabilen Land wächst angesichts der Rekordzahlen gewilderter Tiere die Sorge um den Bestand.",web2,"[108, 112]"
14dd25b8-9cd2-4ec8-a618-7dc544528020,"Liebe Spender, nachdem wir nun unsere Tiere bis zum 11. Januar gut versorgt wissen, sind die Regale wieder leer.",web2,"[38, 42]"
e923b146-6e0b-43ce-8992-dc4050706a5d,"Bitte passt auf Eure Tiere auf, dass keines voller Panik entwischt.",web2,"[21, 25]"
e4965244-11b0-4a03-a5e4-5e04aec97917,"Wir freuen uns auf die weitere gemeinsame Arbeit in der Tiertafel für Menschen und ihre Tiere und hoffen, dass wir 2013 wieder eine Menge gemeinsam erreichen werden.",web2,"[56, 60]"
8f3b1b2c-4520-40b6-8df1-bc7418058879,"Ach ja, und auch von mir einen ganz herzlichen Dank an alle, die uns dieses Jahr unterstützt und dazu beigetragen haben, dass wir keines unserer Tiere hungern lassen mussten.",web2,"[145, 149]"
36e76ce5-8375-404f-877e-9f806cce2ff5,Feuerwerk ist der absolute Alptraum für viele Tiere.,web2,"[46, 50]"
414334d4-0863-4762-b21a-f930e09ccb07,"Zu gewissen Zeiten tauchen Wildschweine, aber auch andere Tiere an der Futterstelle auf.",web2,"[58, 62]"
4411cc05-cf82-4a75-8d75-5aaf86795734,Dank der tollen Unterstützung vieler Spender konnten wir alle Tiere gut versorgen.,web2,"[62, 66]"
907a36c5-c0b9-4efb-afe8-72679e136d61,"Anders als in den anderen Ausgabestellen, wird es bei uns in diesem Jahr keine Weihnachtsbescherung für die Tiere geben.",web2,"[108, 112]"
