,text,label,span
db4a79a8-9778-4968-b0ba-a89bc3c5d9cf,"Dieses schmerzliche Ereignis hat uns allen direkt vor Augen geführt, dass eine Pandemie vor Niemandem haltmacht und die Verharmlosung durch die Querdenker vollkommen fehl am Platz ist.",web1,"[144, 154]"
2de6c3bd-c6e3-4b67-9b81-744d23c7d1c1,Suche: abenteuerlustige Querdenker mit Adrenalin im Blut und Visionen im Kopf.,web1,"[24, 34]"
1cadc935-d701-436c-8750-51f9faafd209,"Es braucht unbedingt mehr Querdenker, ob links oder rechts, ist letztlich egal.",web1,"[26, 36]"
89f3df1b-5a69-4f92-b0fa-1702f71c0956,"Das Gedenken 6 Monate nach Hanau wurde am Abend vorher verboten, aber die Querdenker „stürmten“ eine Woche später Berlin.",web1,"[74, 84]"
0159f703-3ba9-4aba-852b-8a43ee91ec07,Querdenker Blues,web1,"[0, 10]"
26d5f7da-e5fb-4a37-a8f4-1000536d692a,Wir sind alle „Querdenker“ und diese besondere Qualität ist ausschlaggebend für den Erfolg unserer Projekte.,web1,"[15, 25]"
f6239e52-434e-4d28-9674-032203e7c57a,"Die Grenze war nicht weit, und die Aussicht, anderswo in einer ähnlichen Umgebung leben und wirken zu können, ermutigte die religiösen Querdenker, gegen die herrschende Lehre und Kirche zu protestieren.",web1,"[135, 145]"
97b6d9e4-424d-4fbd-ba5f-21ff65a899b2,"Einfalt statt Vielfalt … Alle Farben gemischt, ergibt Braun, und sollten uns da nicht die Alarmglocken klingeln?“, vom Querdenker Andreas Popp:",web1,"[119, 129]"
6d8d5035-96ac-4fff-a459-4b13c37edcd5,"„Wenn man am Ende ist, dann kann man neu anfangen, denn das Ende ist nur der Anfang von der anderen Seite“, fand der Querdenker Karl Valentin und bestellte sich eine Maß Bier.",web1,"[117, 127]"
6ce4e882-8692-4471-b508-784e55a3ecf2,"Als Tüftler, Künstler und abenteuerliche Querdenker sind Steampunker vorbildliche Maker.",web1,"[41, 51]"
7a396420-ade5-42a5-b0b0-a77b49d0bb48,"Nun ist die Frage, wo informieren sich die Querdenker?",web1,"[43, 53]"
a558ca51-1d7b-49f0-b31c-fa5decfdf6b0,Dafür hat die AfD sich mehr als ausreichend von den Querdenkern feiern lassen.,web1,"[52, 62]"
cf22f19b-2ba4-4b5a-a0d3-9e0886a320b5,"Er weckt ganz nach dem kontaktfreudigen Wissenschaftler und Querdenker Galileo Galilei das Interesse an Themen und ist Wissenschaftstreffpunkt für Familien, Touristen, Studenten und Geschäftsleute aus dem Sauerland und darüber hinaus.",web1,"[60, 70]"
c034ec54-5e69-416e-8c4d-5e7efbd7d04b,"Wobei: Der ehemalige Kantonsrat Jürg Liechti, auch er seit je ein Querdenker, warf den eigenen Parteifreunden schon auch vor, die Hausaufgaben nicht wirklich gemacht zu haben.",web1,"[66, 76]"
23efca65-e1ff-428d-9ff9-a5eed605ba43,"Bis 2003 leitete er die Zukunftsredaktion „Zeitsprung“ im SWR, seit 1997 das Magazin „Querdenker“ und ab 2000 das Magazin „Grenzenlos“ in 3sat.",web1,"[86, 96]"
5d68b124-4d5b-4888-aa41-98852c99ab29,"Inspiriert vom bedeutenden englischen Physiker Michael Faraday, einem echten Querdenker, entwickelten die Gründer Nicolas, Felix und Andre die neue Spirituose im Jahr 2015.",web1,"[77, 87]"
52a74b32-e3d4-4a90-bcf6-b858992b6a33,Querdenker @Querdenker1913 1198.,web1,"[0, 10]"
56a8067e-912a-4857-8667-31724c3463cb,"Kann es sein, dass sie etwas mit dem tatsächlichen „schaffen“ zu tun hat – wie es der geniale Querdenker Mario Prass vermutet?",web1,"[94, 104]"
9f4a7988-dba3-4b28-a878-928515b5332d,Unter der Überschrift „Kreativer Querdenker“ wird hier ausführlich über ihn berichtet.,web1,"[33, 43]"
c15b1030-9950-45c4-9c4b-12cb97bf5bd4,"Auf ihrem Weg begegnen ihnen herzliche »Trail Angels«, trinkfreudige Aussteiger und charismatische Querdenker.",web1,"[99, 109]"
1479ee68-f8c1-4ddb-aa62-b9cc7cdfcaca,"Todd Clouser ist Gitarrist, mehr Schriftsteller als bloßer Songwriter, zurückhaltender Enthusiast, international tourender Sänger, gebürtiger US-Amerikaner mit Wohnsitz im Mexico, ein Querdenker.",web1,"[184, 194]"
b2086a86-b5ca-4b4c-802f-e5f6b2672408,"Als Querdenker hat man es daher nicht immer leicht, denn das Gegenüber erhält nicht immer eine Bestätigung, sondern wird zu einem anderen Blickwinkel gezwungen.",web1,"[4, 14]"
1d9280d2-bc33-4fdc-9477-955205d6d644,Haben Sie Querdenker im Unternehmen?,web1,"[10, 20]"
f2f1ec81-efc0-41fe-ae8f-46b878b41b72,Querdenker.,web1,"[0, 10]"
0e5b2634-73a3-469e-ad0d-3951cce757b6,"Wer gestaltet den Change auf Augenhöhe mit Ingenieuren, Ökonomen, Philosophen und Querdenkern aller Berufe?",web1,"[82, 92]"
72428576-69ed-4ecd-be99-42e095230b6a,"Super, modern und ewig aktuell, vor über 300 Jahren geschrieben von einem Querdenker.",web1,"[74, 84]"
c13cd925-2a98-40cd-b673-406628c70fa8,Ideen kommen von Querdenkern.,web1,"[17, 27]"
391106c1-fb7b-473b-83dc-d68629df8db3,"Helden des Radsports, Christian Grasmann // „Bayerischer Pushbiker, Revoluzzer und Querdenker*",web1,"[83, 93]"
cbf636f5-fcea-42e6-a6b2-cd513d0bd981,Querdenker und ihre pathologische Besessenheit von Opfern des Dritten Reiches,web1,"[0, 10]"
05cc7244-7f4b-4d6b-b69d-0917925e03bf,"Wir sind immer auf der Suche nach Querdenkern, leidenschaftlichen IT-Nerds und motivierten Teamplayern, die unser Team verstärken möchten.",web1,"[34, 44]"
52fce57b-c181-4c7c-ab87-d040cfe4bafe,Systematisch werden Querdenker in den sozialen Netzwerken mundtot gemacht.,web1,"[20, 30]"
18080c40-52a8-459a-b8b3-19603bf994e0,"Die Vielfalt ist ein Schlüssel für Innovation: Etablierte Unternehmen, Startups und auch Querdenker aus Wissenschaft und Kultur werden Teil des Ökosystems.",web1,"[89, 99]"
1bcd9141-5f40-412a-bbb9-16971b2ecbca,"Voraussetzung für die Teilnahme an Bewegungen wie den Gelbwesten oder den Querdenkern ist freilich immer, dass die marxistischen Kräfte ihre politische Unabhängigkeit aufrechterhalten und dass in der Bewegung die Freiheit zur Äußerung dieser Positionen besteht.",web1,"[74, 84]"
5fd4635f-6611-4a33-923f-14607248dc63,"Blog Mit guter Pflege gut alt werden von Jochen Marx • 19 Apr., 2023 Einen 102. Geburtstag feiert frau/man auch nicht so oft.... Sponsoring von Jochen Marx • 03 Apr., 2022 Wir unterstützen den TSV Lägerdorf Verantwortung für die Ukraine von Jochen Marx • 03 Apr., 2022 Ein Angriffskrieg in Europa mach uns fassungslos Ein kurzes Statement zu Querdenkern und zur Pandemie von websitebuilder • 04 Dez., 2020 W ir sind gerade sehr gefordert und versuchen unser Bestes, um weder uns noch unsere Kunden zu gefährden, denn: Share by:",web1,"[342, 352]"
a1a5fef7-c773-478c-b45c-0195a1501c14,"Wir suchen nach leidenschaftlichen ‘‘Machern‘‘ und Querdenkern, entscheidungsfreudig mit der Fähigkeit zur schnellen Umsetzung von Ideen",web1,"[51, 61]"
7a3a0996-211e-48c2-81d2-5d53407eb5bb,"Dabei kamen Pioniere, Macher, Kreative und Querdenker zu den Themen Live-Marketing, Marketing-Automation und Digitalisierung der Event- und Live-Marketing-Branche zu Wort.",web1,"[43, 53]"
a8576503-4640-4b72-86de-9666984950db,"Robert bringt als erfahrener Querdenker sein Können, wie moderne Organisationen in Zukunft arbeiten sollten mit ins Führungsteam ein.",web1,"[29, 39]"
1a7219f6-fb68-4375-bab0-a34d8765aeae,"Inzwischen ist es zum regelrechten Volkssport geworden, sich darüber zu mockieren, wie sehr die Querdenker und „Verschwörungstheoretiker“ danebenliegen und unrealistisch seien.",web1,"[96, 106]"
e9d4273b-f3f8-431a-a00e-447d2f1f6079,"Homogene Gruppen können keine leistungsfähigen Teams bilden, weil die Querdenker und",web1,"[70, 80]"
bdb3f8e7-8782-4953-8d54-fb77ef2fce4a,"Liebe Elke, so, als Sonntags-Morgenlektüre habe ich mir nun alle Kommentare genau durchgelesen und ich stelle fest, dass die Vernunft und Einsicht siegt ! Sehr viel mehr möchte ich nicht dazu schreiben, im Grunde ist ja schon alles gesagt . Mein Unverständnis der Querdenker gegenüber ist groß und manchmal zweifle ich in unserer derzeitigen Situation doch am gesunden Menschenverstand.",web1,"[264, 274]"
3a0ad4e3-1817-4e85-b8d9-c8fd948136ad,"INSPIRATION: Jens Neumann ist ein Querdenker, Freigeist und Kreativer.",web1,"[34, 44]"
df13aec3-df78-4218-99c7-fbbee5d06c5c,Text-Praktikant (m/w/d) Querdenker und Quereinsteiger gesucht.,web1,"[24, 34]"
bae2fa85-4a16-4016-8677-aa3e518f4a8c,„Wenn Krisen ehrlich machen …“ – es war nicht nur der Titel unseres digitalen Camp Q – der Leadership-Konferenz für Querdenker am 16. Juni 2020.,web1,"[116, 126]"
c1962c44-37a3-4949-89ad-40abad642d25,Als Quereinsteiger und Querdenker bringt er Theorie und Praxis unterschiedlichster Modelle und Fachrichtungen zusammen.,web1,"[23, 33]"
bc5f3408-d520-4e25-9ed2-30d68c7124e2,"Die Vorstellung ist problematisch, denn wenn man annimmt, dass zahlreiche Forschungs-Durchbrüche in den Händen eines einzigen Genies liegen, dann kann man sich auch leichter vorstellen, dass ein auserwählter „Querdenker“ ohne jegliche Verbindung zu der eigentlichen Materie gerade das Rätsel rund um eine weltweite Verschwörung geknackt hat.",web1,"[209, 219]"
88c6fbeb-be5c-46bf-ad51-597e604951cb,"In meinem Buch ROCK YOUR DIGITAL BUSINESS erfährst du mehr über das Thema KPI-Matrix, worauf es rund um KPIs ankommt und wie du deinem Business mit einem Querdenker den Digital-Uplift realisieren kannst.",web1,"[154, 164]"
ce05a6cd-438d-4aa7-9f2d-6a87790a8e51,Über die Querdenker International GmbH,web1,"[9, 19]"
e98ed5a3-a96d-4978-8ebb-1578b12def17,"Dass die inhaltlich umstrittenen Restriktionen auch angesichts der damals noch geringen Hospitalisierungen und Todesfälle durch Covid-19-Infektionen zahlreiche in ihrer wirtschaftlichen Existenz Bedrohte und sonstige Kritiker auf den Plan rief, die sich schließlich unter dem Label „Querdenker“ organisierten, kann unter diesen Umständen kaum verwundern.",web1,"[283, 293]"
5dbcff71-e251-44e0-be8d-0a202c03caf3,"Naturserien im FS, Spaziergänge, Modellbau soweit räumlich möglich; manchmal unbequemer Querdenker, auch mal das Unmögliche und Spekulative denkend.",web1,"[88, 98]"
b1e6f60c-99a2-45d8-a180-d21f7f6e4482,"Der in Großbritannien lebende russische Querdenker Wladimir Bukowski ist der Ansicht, dass die EU-Kommission immer mehr dem autoritären System der Sowjetunion ähnele:",web1,"[40, 50]"
c48a3778-537e-47bf-9bc5-7eb00e407a83,Oftmals handelt es sich bei Hackern nämlich um Querdenker mit einem ausgezeichneten technischen Verständnis und außergewöhnlichem Sinn für Problemlösungen.,web1,"[47, 57]"
e01de5bb-3f73-4cf7-bd37-e840c402d618,"Wir sind kreative Querdenker aus Leidenschaft und wissen genau, wie Online Marketing erfolgreich funktioniert.",web1,"[18, 28]"
46c09604-bf18-48a6-a300-633e8bb17aa9,"Ein eigenes Königreich brauchen die Querdenker nicht und fordern dieses auch nicht, denn wie man sieht sind wir mit unserem Anliegen ein großer Teil der demokratischen und Mitte der Gesellschaft und wollen unsere rechtsstaatliche und demokratische Grundordnung wiederhergestellt wissen – das, was keine Partei bisher geschafft hat, haben die Querdenker in wenigen Monaten geschafft.",web1,"[36, 46]"
069fbff6-bb50-4f68-afed-05b5afdfc281,"Die hängen, so meine Vermutung, unmittelbar mit Verschwörungstheorien und Bewegungen wie den Querdenkern zusammen.",web1,"[93, 103]"
2dc8d662-6f23-4230-b1d0-66a197e11f6a,"Gemeinsam verstehen wir uns als Erfinder, als Querdenker, als Impulsgeber, als Mutmacher.",web1,"[46, 56]"
f67c8842-c9d4-4b1a-9d70-854afc6dc9e2,Evangelische Allianz distanziert sich von Querdenkern Evangelische Allianz bezieht Position zum Umgang miteinander Teilen mit:E-MailDruckenosna.socialEAD bei SlackTwitterFacebookGefällt mir:Gefällt mir Wird geladen … Ähnliche Beiträge Skip back to main navigation,web1,"[42, 52]"
3944cdc1-2cfc-4135-a331-a4ddf0a49b71,Der Querdenker hat es mit seinen Elektroautos weit gebracht und sein Unternehmen Tesla ist in dieser Brachennische eindeutig führend.,web1,"[4, 14]"
b5428aa4-0923-4be1-96cd-4170ffa3bf94,Querdenker International GmbH Herr Stefan Kayser Hofmannstr.,web1,"[0, 10]"
c0a6b5b3-a41f-4bab-87b8-4ac6377c9763,"Er ist der Querdenker, der Gartenrebell unter den hier vorstelligen Kollegen: Björn von Gartenbaukunst.",web1,"[11, 21]"
f21302fd-18b7-4800-8473-de4524c233ca,"„Die Idee zu Dandelion, einem Auto, das man bei Bedarf aufblasen kann und das sonst keinen Platz wegnimmt, geistert schon seit der Kindheit in mir herum“, erzählt der 51 Jahre alte Querdenker, der – und das ist für die Geschichte wichtig – extrem gerne mit seinem Wohnmobil unterwegs ist.",web1,"[181, 191]"
d892a60a-79ae-4e34-882b-66900f248d0d,Wir sind alle „Querdenker“ und diese besondere Qualität ist ausschlaggebend für den Erfolg unserer Projekte.,web1,"[15, 25]"
04b456b2-d86c-453e-a737-dd4be7e28a16,Als Bändiger von Umgebungen mit höchstem Dateiumsatz – sogenanntem „Unstructured Data Management as a Service“ (UDMaaS) – haben die Macher aus Seattle in den Querdenkern von Qumulo einen natürlichen Partner gefunden.,web1,"[158, 168]"
a961ed3a-abaa-47a8-bd0c-f6fc9d4f4eaa,"Dass dabei auch ungewöhnliche Mittel zum Einsatz kommen, ist für den Querdenker nur eine logische Konsequenz.",web1,"[69, 79]"
aee12417-52ef-4bdb-bbd2-bc73dda27b9f,"Zwei haben nicht geantwortet, so zum Beispiel Michael Ballweg, ein Querdenker, der auch schon mal ein ärztliches Attest hatte, das ihm bescheinigte, keinen Mund-Nasen-Schutz tragen zu müssen, wie wir beim SWR nachlesen können.",web1,"[67, 77]"
c97dbab6-caec-49fe-a017-31bd4d7fd8b2,„Wer waren noch mal die Querdenker?“,web1,"[24, 34]"
240427e1-f069-4b79-a73a-680603ac3aee,Der Firmengründer war schon immer als Querdenker bekannt und wusste mit außergewöhnlichen Ideen zu überzeugen.,web1,"[38, 48]"
9b0818b9-a043-46d1-9d2b-117f2586c5b2,"Querdenker, Quereinsteiger, Weltenbummler und unkonventionell",web1,"[0, 10]"
8077355a-d454-4cd5-8408-be12c6794386,"Durch seine regelmäßigen Veranstaltungen mit Wissenschaftlern, politischen Vor- und Querdenkern sowie bekannten und unbekannten Künstlern hat das Forum immer wieder gezeigt, dass es Spaß machen kann, darüber nachzudenken, wie wir in Zukunft leben wollen und dass es sich lohnt, sich für eine gerechtere Gesellschaft zu engagieren.",web1,"[84, 94]"
8707f8ad-64d7-44d8-b4a7-6956bed03f84,"Blockierte Autobahnen um die Weihnachtstage, weil „Querdenker“ mit ihren Demos nichts ausrichten und deshalb jetzt zu anderen Mitteln greifen?",web1,"[51, 61]"
0d75735b-8865-4960-8625-89c2dadfe6d7,So funktionieren das Leben und die Arbeitswelt nun mal – selbst für die unabhängigen Querdenker von morgen.,web1,"[85, 95]"
7eefd2c0-91d8-40d1-bec3-4e84dafc53b3,"Unser Team besteht aus erfahrenen Beratern, Event-Profis, Veranstaltungskaufleuten, Organisationstalenten, Querdenkern, Kreativen, Designern, Marketing- und Kommunikationsexperten.",web1,"[107, 117]"
4ec4ce58-9da4-4ffd-8a97-abb7fec69dc5,"Die Kleidung ist organic, fair und einfach besser - für einen selbstbewussten Auftritt der jungen Wilden, Entdecker, Querdenker, Reisenden, Getriebenen, Kreativen und Mutigen dieser Welt.",web1,"[117, 127]"
c888bd77-3134-4772-be78-12d3cdd7ab77,"Es fügen sich Querdenker, Innovatoren, Organisationsprofis, Technikfans und Talente zu einem großen Ganzen zusammen.",web1,"[14, 24]"
b287516b-a221-4810-af69-4232e46d235c,"Der Output belohnt – die Sharing Community sichert während des gesamten Experiments den Grundstein für eine qualitative Peeringplattform für Praktiker, Querdenker und Innovatoren.",web1,"[152, 162]"
d1e8aae8-92ec-45c3-8776-8b2f70aeb2c4,"Am 12. November 2020 wird zum 5. Mal der Deutsche Digitalpreis 2020 – The Spark verliehen, der außergewöhnliche StartUps sowie Neu- und Querdenker auszeichnet, deren Ideen das Potenzial haben, Märkte grundlegend und nachhaltig zu verändern.",web1,"[136, 146]"
8854ecb2-29ef-456f-bb3d-4825938f2671,"Ein Querdenker, der nie um eine Antwort verlegen ist.",web1,"[4, 14]"
7d60da97-7857-4d7f-adee-4d02f19ee9f8,"Unser Team besteht aus erfahrenen Beratern, Event-Profis, Veranstaltungskaufleuten, Organisationstalenten, Querdenkern, Kreativen, Designern, Marketing- und Kommunikationsexperten.",web1,"[107, 117]"
4372cbd1-58c9-4f64-b6a3-7a23cf79f9b0,+++ Querdenker protestieren wieder:,web1,"[4, 14]"
8a11889a-c7f9-4719-8a8a-5e501a77294d,Vorreiter oder Querdenker bist du so auch nicht.,web1,"[15, 25]"
b5d28386-7f50-4c68-bfdd-11c63dd57742,damit man ALLE Demonstranten in die “Querdenker – Tonne stecken kann” !,web1,"[37, 47]"
4d5acfbb-c743-4e0a-adce-2eb120d56b71,"Und so schließt sich am Ende der Kreis: Daniel und Arnaud, zwei kongeniale Querdenker frei nach dem Motto „Show me, don’t tell me“.",web1,"[75, 85]"
b9e1ef80-cbd7-4972-86d7-a64f65f69d5b,"Zwar gibt es in Thailand weder Querdenker noch die afd, aber das Risiko wochenlang fernab der Barbaco festzusitzen, war mir trotzdem zu groß.",web1,"[31, 41]"
bf64541c-0a73-47cb-bcd8-c91048def581,Die Querdenker liefen trotzig ohne Schutz.,web1,"[4, 14]"
45f1b1af-312c-422e-b556-fe0c7b6f3d2a,Erfolgreiches Online Marketing zählt als kreative Querdenker zu unseren Leidenschaften.,web1,"[50, 60]"
4749d739-3550-41fa-b550-cdc6bbeb74e4,"Unser Team wächst stetig und besteht aus Querdenkern, Experten, Strategen und Kommunikationstalenten.",web1,"[41, 51]"
6de1a46a-7ebc-4e9c-bd92-6ec968ec3751,"Die „Querdenker“ geben vor, für Freiheit und Grundrechte auf die Straße zu gehen und wähnen sich wegen den Covid-19-Pandemie-Maßnahmen auf einen Weg in eine Diktatur.",web1,"[5, 15]"
fe0a7ded-4fad-4b18-a899-74a0fb03529d,Querdenker sowie erfahrende Designer finden sich in unserem ausgewogenen Team ebenso wie Digital Natives – aus diesem Grund treffen Sie bei uns auf geballte Kreativität.,web1,"[0, 10]"
f09df07a-1553-4b41-8c00-a6d212c7a2d5,"Jetzt geht es den Covidioten, „Querdenkern“ und Verschwörungsgläubigen an den Kragen.",web1,"[31, 41]"
5d1bbab9-da19-4fa4-8b21-5a72ab92e77c,08.12.2020 Die Satiere-Zeitschrift „Der Postillion“ witzelt über Zwangs-Medikamentierung für Regierungskritiker (Querdenker).,web1,"[113, 123]"
6b90a669-962c-4b87-9020-18101cee809a,Sogenannte Querdenker und Leute vom „Widerstand“ fühlten sich menschenrechtswidrig eingeengt.,web1,"[11, 21]"
065d90e0-e9f3-45d1-812d-c625ccab6f90,"Und an all die superschlauen Querdenker: bittet schaut die Infektionszahlen in anderen Ländern an und die Übebelastung des med. Personals, die ihr in kauf nehmt, wenn ihr euch entsprechend unvorsichtig und dumm verhaltet.",web1,"[29, 39]"
b69df86a-4a3f-41b0-a6b0-a783ba53b220,„Wahrscheinlich wird es vorab auch keine weiteren Querdenker Demos geben“,web1,"[50, 60]"
d3d70ce1-60fe-4b8f-9303-2958740186c0,"Diese Menschen haben eines gemeinsam: die Bereitschaft, ihre Gleichgültigkeit abzulegen und sich zu informieren, um mit Verstand mitreden und Verschwörungstheoretikern und Querdenkern begegnen zu können.",web1,"[172, 182]"
a728ffa2-749b-4939-9809-86227c20a7fd,"Ich finde, das Buch gibt vor allem Nonkonformisten, Querdenkern und Menschen, die bereit sind, gegen den Strom der Mehrheitsmeinung zu schwimmen, eine Ermutigung, weil sie merken, dass sie diese Eigenschaften mit den sehr erfolgreichen Menschen teilen.",web1,"[52, 62]"
3cac5c4f-c9d8-497f-be57-6ef382a931fe,Seid ihr tatsächlich bereit für Querdenker?,web1,"[32, 42]"
2f2ec7c4-f18b-4454-98bb-ca119ba54e37,Felix Plötz ist ein Querdenker und Anstifter – im besten Sinne!,web1,"[20, 30]"
b0c48016-e8d1-457f-94df-474a48a2c4e0,Kein Hildburghausen-Bashing – Querdenker gibt es überall,web1,"[30, 40]"
a8a04857-c6c6-4790-8b29-91daa91988d9,"Als Resultat präsentiert der Querdenker der Weinwelt beeindruckende Weiß-, Rosé- und Rotweine.",web1,"[29, 39]"
5cf193b9-f7e0-4834-9f2c-142dcd3a69c9,"Nicht, weil ich ein Querulant und Querdenker bin, sondern weil ich bisher immer nachvollziehbare Argumente gegen den stumpfsinnigen Herdentrieb der Masse hatte.",web1,"[34, 44]"
5f3b4fb1-8c42-45a2-b718-c7792dc5cc87,Der inzwischen 77-jährige Delius hat sich zeitlebens in der Rolle des unangepassten Querdenkers gefallen.,web1,"[84, 94]"
1cae1df3-5fab-43ce-8f1e-6839fc8529f0,"Die AktivistInnen, die sich den „Querdenkern“ entgegenstellten, hätten deutlich mehr Unterstützung auch aus der Zivilbevölkerung und der Politik erhalten müssen!",web1,"[33, 43]"
f4b0b096-7631-4a69-ba6d-62a6b1b181c4,"Wir sind Frei- und Querdenker und aus unserer Freiheit heraus entstehen Denkansätze und Lösungen, die sich perfekt an die Wünsche und Bedürfnisse unserer Kunden anpassen!",web1,"[19, 29]"
fdf44fc5-2b10-45ad-b996-7d080599ff88,"Die Lehren aus dieser Operation sollten die „ Querdenker“ nicht vergessen, wenn sie Sicherheit für Europa ohne die Vereinigten Staaten schaffen wollen.",web1,"[46, 56]"
90e93eea-c01a-4ae8-95d6-e039f4d5acfc,"Abschweifer sind Querdenker, weltoffen und breit interessiert.",web1,"[17, 27]"
caa5716c-e10f-4713-a12a-3b79591274ba,"JEDEN MONTAG 18 Uhr am Alter Markt Gegenprotest gegen Querdenker, „Spaziergänger“ und Nazimitläufer",web1,"[54, 64]"
c26e66d6-9b68-442d-afcd-3e6fc547052b,"Mag ja sein, dass die Querdenker ihn dafür feiern, aber wenn eh „alle“ davon genervt sind, weil es einen zweiten Lockdown gibt, sind solche Aussagen halt äußerst kontraproduktiv.",web1,"[22, 32]"
20f51ca0-acea-4d87-9635-1b891fea3c69,"Man ist betroffen, dass die „Querdenker“ angeblich „unterwandert“ wurden (1).",web1,"[29, 39]"
05928faf-4c37-45aa-83c4-434b9806ac97,"Ich bin Familienvater und in der Gastronomie tätig, Querdenker und Freigeist.",web1,"[52, 62]"
2f6d38bc-3141-40dc-97dc-2cc8f0d0bcf5,"Querdenker: Definition, Vorteile, Tipps",web1,"[0, 10]"
