,text,label,span
f54dfc7b-6945-425d-afd4-cead12a2fcd0,"Die Bedeutung der bilateralen Wirtschaftsbeziehungen unterstreicht, warum Wiesheu in dieser Situation auf Japan als Türöffner nach Asien setzt.",corona,"[68, 73]"
5cabbca6-50a1-4e13-a5b5-5ee6edaa9982,"„Warum jetzt?“, fragte der Regierungschef und gab selbst die Antwort:",corona,"[1, 6]"
fd01de38-630e-4ef9-b350-3eab6230e8c6,"In Großbritannien liegt der Wert bei 13. Warum also sollten sich Briten daheim in Quarantäne begeben, wenn sie auf den Kanaren ihren Urlaub verbracht haben?",corona,"[41, 46]"
918dcfe0-ea68-481d-85d3-ebbed5b107ab,Doch warum dort und nicht in Deutschland?,corona,"[5, 10]"
331c3a50-7044-40d0-94a0-cb455b0a9235,"„Ich verstehe nicht, warum die Bundesregierung so zögerlich ist.",corona,"[21, 26]"
da66caf4-b78d-4bc8-9cb7-e48b0492b8b7,"„Warum eigentlich nicht“, fragt sich Mirco Blut, Mitgründer des Start-up MuVR – Manufaktur für unabhängige Vermarktung und Realisierung.",corona,"[1, 6]"
cb3efd80-4edc-4e27-93f5-6228b87b1025,"Spahn gab US-Fernsehsendern Interviews, schrieb für die französische Zeitung „Le Monde“ einen Gastbeitrag mit dem Titel: „Warum Deutschland diese Krise relativ gut überwindet“.",corona,"[122, 127]"
622e8980-55e0-47b0-95e4-2c22ba8aa4ca,"Am Dienstag hatte das Bundesverfassungsgericht der EZB eine Frist von drei Monaten gesetzt, um darzulegen, warum ihr Anleihekaufprogramm rechtmäßig ist.",corona,"[107, 112]"
ea2ed284-5e2f-4ef9-b84f-54f98b6835a9,Warum gibt es die App überhaupt?,corona,"[0, 5]"
bb3f5ae9-a747-4260-b5b2-def79c7c6e96,"„Die Regierung weiß ganz genau, dass das Virus sich stärker verbreiten wird, wenn die Menschen zurück nach Peking kehren, warum sollen wir am 3. Februar wieder zu arbeiten beginnen?“",corona,"[122, 127]"
06de12e7-003f-4774-8bb6-547d9f09b7c0,"Aber warum soll das, was im Arbeitsleben vielerorts seit Wochen funktioniert, nicht auch in der Freizeit klappen?",corona,"[5, 10]"
e96eb7e2-35d5-442d-a7c0-42a1a575d128,"Im Podcast Handelsblatt Disrupt erklärt Werner, wie seine Klinik auf die Herausforderungen reagiert, welche Rolle dabei die Digitalisierung spielt – und warum er Gesichtsmasken im Alltag für sinnvoll hält.",corona,"[153, 158]"
2362d573-3e8f-48e8-a3f8-42b507567158,Warum muss es eine neue Technologie sein?,corona,"[0, 5]"
4011c014-3bda-40eb-a964-98829dffeb12,"Mehr:Lesen Sie hier, warum Starbucks jetzt in Hamburg und Berlin Geld für Pappbecher verlangt.",corona,"[21, 26]"
b692e2ad-d1af-4669-9fbf-6729daa72a5b,"Mehr:Lesen Sie hier, warum das Coronavirus Anlegern keine Panik machen muss.",corona,"[21, 26]"
c6508279-d081-4a8e-a05c-7ceb9bc3ca55,Warum ist Ihnen das so wichtig?,corona,"[0, 5]"
393f9398-a21f-45df-8d30-34d95a42594f,„Warum jetzt?,corona,"[1, 6]"
1b0ea102-8216-43f3-a522-ecbca1788357,Ich frage mich ja schon warum ich als Bürger mich brav an alles halte aber die Herren Abgeordneten und Minister usw. quer durchs LAnd als Virenschleuder reisen müssen.,corona,"[24, 29]"
e0b6be38-ac01-455a-a641-3540fce4f7d4,Ich frage mich ja schon warum ich als Bürger mich brav an alles halte aber die Herren Abgeordneten und Minister usw. quer durchs LAnd als Virenschleuder reisen müssen.,corona,"[24, 29]"
38f5f9f2-2d22-4937-b53a-a270f90579d8,"Mehr: Lesen Sie hier, warum Mittelständler bei Corona-Beihilfen aufpassen sollten.",corona,"[22, 27]"
db72da8a-23fd-4b81-b4f4-99790e63179d,"„Das ist nur profitabel, wenn die Laster nicht weiter als 300 oder maximal 500 Kilometer bis zum Kunden fahren müssen“, erklärt Krengel, warum es so viele Produktionsstätten in vielen Ländern braucht.",corona,"[137, 142]"
f0962ceb-e71d-4e96-9597-ea09e9632d91,"Auf Nachfrage des Handelsblatts wollte Apple nicht sagen, warum genau die Produktion in China langsamer hochgefahren wird.",corona,"[58, 63]"
3985431a-dd47-45fb-b817-ad86db1daa07,"Wer am Donnerstag Merkels erste Regierungserklärung zur Corona-Pandemie im Bundestag verfolgte, konnte selbst hören, warum der Kolumnist so euphorisch war.",corona,"[117, 122]"
542b888b-02bf-4f73-a693-546d8526df2e,"„Beispielsweise, welche Risikoabwägung dem zugrunde liegt, warum man davon ausgeht, dass vielleicht die Ansteckungsgefahr geringer ist als üblich.“",corona,"[59, 64]"
c0fb1438-bc4a-4320-b400-e44cfa3c775b,"Wenn sich zeige, dass die Menschen in Deutschland die Maßnahmen und Appelle der Politik nicht umsetzen, wisse man den Grund, warum die Zahl der Fälle weiter steige.",corona,"[125, 130]"
06aa00de-8a09-49e8-bb2a-c087d5f386a3,"Mehr: Lesen Sie hier, warum Weltbankchef David Malpass eine neue Schulden- und Finanzkrise fürchtet.",corona,"[22, 27]"
37fe49ec-3de7-4c7e-9bf5-a2547d8efa5b,"Warum die Ablehnungsquote so hoch ist, kann sich auch Ministerin Anja Karliczek (CDU) noch nicht erklären.",corona,"[0, 5]"
4bb71c31-50f2-48ed-abd3-bf6e8fc7e2d7,"Es sei nicht mehr einzusehen, „warum sie ohne eine klare Ansage und ohne klare Worte aus dem Management für ein paar hundert Autos mehr eine Ansteckung riskieren sollen, die sie dann womöglich früher oder später nach Hause in ihre Familien tragen.“",corona,"[31, 36]"
f53e521c-7ac0-4ac3-bd70-a5f1ad6ca494,"Warum diese Maßnahme nun nicht wiederholt werden soll, kann er nicht nachvollziehen.",corona,"[0, 5]"
2eb0446c-9597-4558-8376-0429f0e01726,"„Für mich ist es völlig unverständlich, warum man in solchen Zeiten, in denen der Besuch von Sportstadien, Gaststätten oder Kinos verboten ist, eine derartige Demonstration zulassen kann“, sagte der sächsische Landesvorsitzende der Gewerkschaft der Polizei (GdP), Hagen Husgen.",corona,"[40, 45]"
560c5b7f-729b-4894-98af-3e4b499006ed,"Mehr:Lesen Sie hier, warum Italien einen konkreten Plan für die Industrie braucht.",corona,"[21, 26]"
56a9cc59-6973-4447-8e18-5d99b63015e2,Mehr:Ergebnis in 15 Minuten: Warum Corona-Schnelltests die Luftfahrt nicht retten werden,corona,"[29, 34]"
cee20de6-49f1-4d31-b994-36b38fc279a5,"Es war nicht sofort klar, wie sich die neuen Methoden auf die Ergebnisse auswirkten und warum die Zahl der Todesopfer so stark stieg, aber es schien die Hoffnungen der Anleger zu zerschlagen, dass sich die Ausbreitung des Virus verlangsamen könnte.",corona,"[88, 93]"
79d05d87-5bd0-4a83-83a9-f73f096d138e,"Und Ökonomen werfen die Frage auf, warum es Kaufprämien für Autos statt für Restaurantbesuche gibt.",corona,"[35, 40]"
4d86a4fa-ccae-499f-8be1-5547d976f04f,"Warum ist es dann, nach über 8 Monaten, immer noch nicht möglich, auch über das Wochenende von allen Gesundheitsämtern korrekte und aktuelle Daten zu bekommen?",corona,"[0, 5]"
abba35e6-19ec-47af-b397-a87b892d5277,"Oder warum kauft er jetzt mit seinem Milliardengewinn bereits Aktien, obwohl von einem landesweiten Lock-down keine Rede ist?",corona,"[5, 10]"
52e16ea8-e345-48f3-ab85-fcf9e8fb040b,Warum nicht?,corona,"[0, 5]"
a9fe510a-6151-4359-a24c-ab4ace06a8c4,"Etwas schwieriger zu verstehen ist, warum die Maske nach Ansicht der Virologen in der Regel nicht den Träger schützen.",corona,"[36, 41]"
7c69568f-acf1-40d2-9d55-75eb9b35cd63,"Der Grund, warum dieser Einbruch doppelt so hoch ausfiel wie in Deutschland oder den USA, hat einen Namen:",corona,"[11, 16]"
31d7002c-fe4f-42a3-b927-c62371da036f,Warum nicht alle von der vollen Summe profitieren – und warum wirtschaftsnahe Forscher den Bonus gut finden:,corona,"[56, 61]"
e70a8792-d68e-4ae3-b11c-9cfc954f6f4d,Warum nicht alle von der vollen Summe profitieren – und warum wirtschaftsnahe Forscher den Bonus gut finden:,corona,"[56, 61]"
a339a2cb-244e-4b13-bfbf-bdc6df8af669,Ich frage mich ja schon warum ich als Bürger mich brav an alles halte aber die Herren Abgeordneten und Minister usw. quer durchs LAnd als Virenschleuder reisen müssen.,corona,"[24, 29]"
0435457c-1aaf-40d7-bec9-baadf3eaac4e,"Mehr:Lesen Sie, warum trotz derzeitiger Krise an den Märkten keine Wiederholung der Dotcom-Blase droht.",corona,"[16, 21]"
03b4e616-7be7-4a01-b306-d53d5f2eaf20,"Scholz sagte zu der Frage, warum Krisenstaaten bisher die Hilfe des ESM noch nicht genutzt haben, man könne das niemandem empfehlen oder vorschreiben.",corona,"[27, 32]"
9d03ffe1-ddbe-4494-9d50-8a4131570abb,"Er verstehe nicht, warum es bei Volksfesten möglich sei, bestimmte Bereiche einer Stadt abzuriegeln, „aber das jetzt in dieser Krise für den Einzelhandel nicht möglich ist“, sagte er.",corona,"[19, 24]"
b5048a94-3bc2-43e9-a1ba-4998f6de6772,"Warum sind diese Zahlungen notwendig, und wie lassen sie sich umsetzen?",corona,"[0, 5]"
c21d36db-9eda-4082-a0e5-0a2c3ddd8766,"„Wir wollen wissen, wo sie war und warum nichts unternommen worden ist.“",corona,"[35, 40]"
f60fd236-4baa-4189-8f55-cee0fb8443b5,"In dem Schreiben, das dem Handelsblatt vorliegt, listen sie in gleich 17 Unterpunkten auf, warum aus ihrer Sicht mindestens sechs Milliarden Euro erforderlich wären.",corona,"[91, 96]"
e53b57e7-1df0-4510-b1fa-5a18f5cd16d4,"Im Klartext: Warum wiederverwertete Kunststoffe benutzen, wenn es günstiger ist, sie neu herzustellen?",corona,"[13, 18]"
44dea373-19e8-435a-843e-a5433f016c7f,"Warum soll ein Handwerksmeister, der sich bestens auf Baustellen auskennt, nicht für eine gehobene Laufbahn in einer Baubehörde infrage kommen?",corona,"[0, 5]"
24a81bc4-9333-45e7-887a-e1e6c8577d8e,"Zur Aufarbeitung der Krise, „das lässt sich schon jetzt sagen, gehört deshalb eine schonungslose Untersuchung der Frage, warum die Welt offensichtlich so blind in die Katastrophe gerutscht ist“.",corona,"[121, 126]"
416d5534-9479-4b29-bc6f-cd079cb30660,Warum sollte Deutschland nicht dafür bereit sein?,corona,"[0, 5]"
3c9077eb-76d4-4367-8def-98ec8084fd02,"Insolvenzverwalter Christoph Niering erklärt, warum dieses Instrument in der Coronakrise an Bedeutung gewinnt.",corona,"[46, 51]"
724c261d-be46-4a13-9a3f-1da9a52e5db3,WieLobbyistenderzeitPolitikmachen – und warum manche der Forderungenproblematischsind.,corona,"[40, 45]"
88a5bcad-9a6c-411a-be48-5d13cfdfee8a,Warum also reagiert Gold so stark auf die Impfstoffnachrichten?,corona,"[0, 5]"
f4a31a1c-1f08-443c-a410-166018f962e2,"Die berüchtigte Bürokratie sowie wenig arbeitgeberfreundliche Vorgaben gelten als ein Grund, warum Italien seit Jahren ein geringeres Wirtschaftswachstum als andere europäische Länder aufweist.",corona,"[93, 98]"
18d41fb3-4d94-45f5-af3e-4b13b258cc84,"Die Stammkunden sollten nicht verschreckt werden, sondern müssen verstehen, warum ihr Unternehmen nun gerade nicht so funktioniert, wie sie es gewohnt sind.",corona,"[76, 81]"
9f86a92b-7b30-4107-bf65-dbdf259597c7,"Zapolsky argumentiert dann, dass Amazon der Öffentlichkeit detailliert erklären sollte, warum Smalls „unmoralisch“ und „gegebenenfalls illegal“ gehandelt habe.",corona,"[88, 93]"
e886ed1d-93a3-40df-aaec-c55bb2e83283,"Das ist der Grund, warum wir uns entschieden haben, die Klimakonferenz zu verschieben“, sagte der britische Minister für Wirtschaft und Energie, Alok Sharma.",corona,"[19, 24]"
3b61fbcf-6a4e-4fbb-9ef6-14c3b779cf69,"Viele Betroffene können offenbar nicht verstehen, warum etwa Gastronomiebetriebe schließen müssen, Friseursalons aber offen bleiben dürfen.",corona,"[50, 55]"
42ee1346-4e26-434b-96d3-d5b241b14447,"Er kann nicht nachvollziehen, warum zu unterschiedlichen Zeiten mit unterschiedlichen Methoden diagnostiziert werde.",corona,"[30, 35]"
5a575ac6-9ea7-4478-b5e3-e18c8a86d450,"Tim Pargent, finanzpolitischer Sprecher der Grünen im bayerischen Landtag, sagte der Zeitung, es sei „äußerst fragwürdig, warum die Söder-Regierung ihre Fehler“ beim Antragsverfahren zu Corona-Hilfen „ausgerechnet von Wirecard ausbügeln ließ“ – trotz der schon damals laufenden Ermittlungen.",corona,"[122, 127]"
bb3a6ba0-dd20-46f8-91b7-3ec4c0bc70ab,Warum die Ölpreise so stark gefallen sind.,corona,"[0, 5]"
e020ba3f-5978-4a31-96ff-794da70876fb,"Wie die Polizei am Freitag mitteilte, sprachen die Männer den 14-Jährigen am Donnerstag auf dessen Nachhauseweg von der Schule an, warum er keine Maske trage.",corona,"[131, 136]"
f43db014-4c90-415e-be72-f765021313d5,"Bei der „Größenordnung“ müsse „unterfüttert werden, warum das so ist“, sagte Bundeskanzlerin Angela Merkel.",corona,"[52, 57]"
63fd76ac-b36f-423b-be4c-8420f4f66ec8,"Politik und Branche müssen nun die einzelnen Maßnahmen nicht nur auflisten, sie müssen sie auch gut erklären und begründen, warum das ausreicht.",corona,"[124, 129]"
8fd7370c-4168-4cdc-94dd-c9831aa3b630,"Das ist teils der Grund, warum die Reaktion auf diese globale Krise bisher so kraftlos und lückenhaft ist“, urteilte Obama.",corona,"[25, 30]"
54eb0a22-9244-4097-b50f-f245e05efe10,"Warum?“, fragte Babis.",corona,"[0, 5]"
88b84e95-dbed-4198-8c42-7c3d913e21f0,"Es sei nicht nachzuvollziehen, warum man die umfangreichen Teststrukturen an Flughäfen nun gefährde.",corona,"[31, 36]"
3866c0fb-8d13-49b6-a436-d08bc2bd44e3,"Vor allem verstehe ich nicht, warum so viele, die sonst eher Putin gut finden, nun gegen die angebliche Gesundheitsdiktatur Sturm laufen.",corona,"[30, 35]"
23b9a9ea-bced-4dd8-bb0e-64e1f25f22ba,"„Es fragt sich, warum der Bund einen Mindestabstand in Zügen nur für die Mitarbeiter und nicht für alle Passagiere garantiert.“",corona,"[16, 21]"
48832b72-33d4-4ad7-a379-0818a8c13d2c,Warum die 75-Prozent-Regel ungerecht ist,corona,"[0, 5]"
2389fa17-1216-4809-b5dc-90e8a94c1bd1,"„Viele werden von den Maßnahmen hart getroffen, und sie müssen eine Antwort bekommen, was wir warum tun.",corona,"[94, 99]"
df5b75d3-a633-412d-94e4-637dae0f9159,Warum der Kampf gegen Corona so lahmt,corona,"[0, 5]"
5b4f5b5c-927d-43a5-a937-ea7d4365814f,"Außerdem: Warum wird das mit dem verstorbenen Studienteilnehmer auch hier wiedergekäut und nur im hinteren Teil des Artikels erwähnt, dass er ein Placebo erhalten hat?",corona,"[10, 15]"
06b0db64-ac9b-4abb-83bc-155b70f7d579,Warum vielen Unternehmen ein Tod auf Raten droht,corona,"[0, 5]"
fe0dad7b-d7c0-428b-aea8-0f7a18a89ea4,"Handelsblatt-Korrespondent Thomas Hanke erklärt, warum selbst arme Länder die Hilfe nicht annehmen wollen und was stattdessen mit den Finanzmitteln passieren kann.",corona,"[49, 54]"
13cc3684-ffd8-4312-9785-3378408c546f,Warum gerade jetzt?Aufwühlende Zeiten.,corona,"[0, 5]"
a3c7c0be-f7ab-469b-878f-c8ba6416639c,"Warum sollten für hilfsbedürftige EU-Staaten andere Regeln gelten als für Unternehmen, die wegen der Coronakrise in Schwierigkeiten geraten sind?",corona,"[0, 5]"
8640886c-2e35-4711-98e4-572554c40955,Warum haben trotzdem so viele Angst vor dem Virus?,corona,"[0, 5]"
a43c71af-488e-450d-a937-12e9e5696675,"Erklärt das auch, warum Messen abgesagt und Bilanzpressekonferenzen verschoben oder nur im Internet übertragen werden?",corona,"[18, 23]"
5769d651-d29f-4cd9-a718-d39fd7732cfe,"Steht Wieler vor der Kamera, erklärt er in ruhigem, sachlichem Ton, warum sich die Bevölkerung keine Sorgen machen müsse.",corona,"[68, 73]"
75c1e3f3-6283-4479-9969-dd59581acfd1,Warum wird die App so gelobt und wie funktioniert sie?,corona,"[0, 5]"
b9e6de0a-95cf-416f-8817-5b2a28bddaad,"Insofern gehen die vielen hämischen Kommentare in Richtung liberaler Ökonomen und Politiker, warum der Markt es denn in der Coronakrise nicht regle, an der Sache vorbei.",corona,"[93, 98]"
cc903512-be5a-468b-bc04-c38ed2a44ffb,Warum es bei Corona-Medikamenten bisher keinen Durchbruch gibt - aber Hoffnung.,corona,"[0, 5]"
90a6d20d-d74a-4e02-9ba3-097486112265,"Die Beratung hat zudem analysiert, warum sich bestimmte Firmen in den Jahren nach der Finanzkrise besser als andere entwickelten.",corona,"[35, 40]"
eea77768-b227-4e30-807b-8356f2c13f8c,"Warum also einen Teil dieser Flotte nicht für den Warentransport einsetzen, der in diesen Tagen der Grenzschließungen wichtiger denn je wird?",corona,"[0, 5]"
882eaba1-37db-4448-98f3-6a4d21bb082e,"Die Regierung müsse sich die Frage stellen, warum sie so „unpassend“ auf die Krise reagiert habe.",corona,"[44, 49]"
f8a82587-6899-4138-9982-9ca4f77f28b2,Warum setzen Sie mit Ihrem Vorschlag bei den Sozialbeiträgen an?,corona,"[0, 5]"
650412ed-4f92-4a4e-8f06-e127240d0842,"Seehofer musste reagieren, es war nicht länger zu erklären, warum überall im Land die Coronasperren gelockert werden – nur an der Grenze nicht.",corona,"[60, 65]"
c405e686-5f41-48d0-9ba3-c5823ea69fa7,"Am Schlimmsten sei die Lage der Pflegebedürftigen und der Menschen mit kognitiven Störungen, die nicht verstünden, warum sie nicht mehr besucht werden.",corona,"[115, 120]"
14dfbc26-b8df-448e-8660-9d5588800812,"Was gerade für und was gegen ein Investment in die eigenen vier Wände spricht und warum diese Entscheidung auch viel mit Ihnen selbst zu tun hat, weiß Immobilienexperte Gerd Kommer.",corona,"[82, 87]"
b5771076-0361-4b0b-ae6b-714afc2874dd,"Warum zum Beispiel müssen Saunen schließen, obwohl es dort keine bekannten Infektionsfälle gibt?",corona,"[0, 5]"
ec32b66b-d46c-4415-980e-a6e0b9e496cd,"Warum erzwingt der Bund keine Reservierungspflicht bei der Bahn, damit Menschen nicht stundenlang in überfüllten ICEs neben Fremden ausharren?",corona,"[0, 5]"
0957655a-e430-4fe1-8e3c-c924f6e4c971,"Warum werden vom Lockdown betroffene Unternehmen pauschal mit 75 Prozent ihres Umsatzes entschädigt, völlig unabhängig von Fixkostenbasis und Ertragslage?",corona,"[0, 5]"
66b60972-66d2-46d9-8d7b-cff6907796d1,"Warum es den Iran so hart trifft, ist umstritten.",corona,"[0, 5]"
5452419a-d1a4-4ce3-99f2-004de3cbfe96,"Wenn sich zeige, dass die Menschen in Deutschland die Maßnahmen und Appelle der Politik nicht umsetzten – „wissen wir den Grund, warum die Zahl der Fälle weiter steigt“.",corona,"[129, 134]"
12689f10-7d6b-4218-a2e0-1504a78a6587,Warum notiert der deutsche Leitindex derzeit nur 1000 Punkte unterhalb seines Rekordhochs von 13.795 Zählern?,corona,"[0, 5]"
5c9ebdbd-0a1b-4188-8670-62966c32a944,Warum auch?,corona,"[0, 5]"
56ed8a94-7c2e-40de-b34a-cde165aca207,"Warum, wird einem klar, wenn man in der langen Schlange vor dem Supermarkt wartet.",corona,"[0, 5]"
4670cdbe-577d-43a4-b4c5-6de967876542,"„Warum werden Politiker und Sportler getestet, wir aber nicht?“",corona,"[1, 6]"
5afeae09-a74b-480b-b8df-642aa9a87562,"Doch warum ist eine App, wie sie in anderen Ländern eingesetzt wird, datenschutzrechtlich so schwierig?",corona,"[5, 10]"
24923d3d-8035-4aec-bc0c-e78821883ae6,"Datenschutz ist der wichtigste Grund, warum sich Firmen und Organisationen intensiv mit quelloffenen Alternativen auseinandersetzen sollten.",corona,"[38, 43]"
e3b375cd-b0a3-4c5f-acb9-98f1c9b1cb61,"Warum dürfen Baumärkte in NRW geöffnet sein, in Bayern aber nicht?",corona,"[0, 5]"
98bc27fd-efc5-4243-99a6-a0ca78cdc4d7,"Doch es ist ein Puzzlestein, das erklären kann, warum gerade bei kleinen Firmen die wöchentliche Nachfrage nach KfW-Krediten noch immer relativ hoch ist – und warum bislang weniger Firmen solche Darlehen beantragt haben, als man vermuten könnte.",corona,"[48, 53]"
f6c73de5-6def-4ae1-bd79-e1b70367c018,"Doch es ist ein Puzzlestein, das erklären kann, warum gerade bei kleinen Firmen die wöchentliche Nachfrage nach KfW-Krediten noch immer relativ hoch ist – und warum bislang weniger Firmen solche Darlehen beantragt haben, als man vermuten könnte.",corona,"[48, 53]"
d53f5a9c-0474-4bee-99d2-1c045f2d4508,"Der israelisch-amerikanischeVerhaltensökonom Dan Arielyerklärt imInterviewmit demHandelsblatt, warum dieAngst vor Coronaso groß ist.",corona,"[95, 100]"
7b0a610c-94a0-4bb4-8cd7-6e5c918bed46,"Warum die Zahlen scheinbar plötzlich wieder stark steigen, kann das Landratsamt nicht abschließend erklären.",corona,"[0, 5]"
f1929b9b-fcbe-4b99-98e3-b6866001f6c6,Warum sollten wir nicht Häuser aus Pilzen bauen?,corona,"[0, 5]"
89c4bf6d-2472-4019-a27e-4ef28b64ee0d,Warum nicht eine Zeit im Homeoffice arbeiten und auf weite Dienstreisen verzichten?,corona,"[0, 5]"
538fcba2-f2d1-4afa-8c6f-69fadaf0260b,"Warum nicht beim Nachbarn fragen, ob man helfen kann?",corona,"[0, 5]"
315fd7d4-7b2f-4143-b188-b3e202963aa5,Warum sollten wir nicht umdenken?!,corona,"[0, 5]"
0121cc68-51dd-42ae-8cee-12d06935bf76,"NDR Info hat beimGesundheitsministeriumangefragt, warum das der Fall sei, und erhielt folgende Antwort:",corona,"[50, 55]"
66eb591a-5b40-45cc-b3a6-a0c80ae85bb9,"Warum der Impfstoff ausgerechnet bei der ersten Gruppe 90 Prozent effektiv, bei der zweiten Gruppe mit höherer Dosis nur 62 Prozent effektiv war, konnte AstraZeneca bisher nicht beantworten.",corona,"[0, 5]"
6dbf2598-760f-4a30-88dc-6df4077b8958,Und überhaupt: „Warum kriegt nicht jeder Bürger eine FFP2-Maske?“,corona,"[16, 21]"
64507ef4-eafe-47e6-be63-305fd2850810,"Als ich mir den Kopf urplötzlich – und ziemlich ungeschickt – an einem tiefhängenden Stahlbalken stoße, stellt der Ingenieur fest: „So, jetzt wissen Sie, warum Sie den Helm aufhaben.“",corona,"[154, 159]"
f52875a8-2599-453b-babb-d4d27403617c,"Dazu gehört, dass man auf unterschiedliche Infektionslagen schnell und zielgerichtet reagiert - und den Menschen erklärt, warum man was macht.",corona,"[122, 127]"
