,text,label,span
a78a92fc-d69d-4095-9b6c-de92caba25fc,Manches Losgelassen.,web2,"[0, 6]"
6cf5549c-46c2-49cc-8ec2-813256de15f3,Manches zugelassen.,web2,"[0, 6]"
819cbcc0-00a8-4370-8e50-a863088d8037,"Für Christen beginnt ein neues Jahr mit der Adventszeit, Juden feiern ihr Neujahrsfest im Herbst, für manchen bleibt der Frühlingsanfang der Tag des Neubeginns, der Varianten sind viele.",web2,"[102, 108]"
ba3bc7e4-da80-4fdd-ad40-18e1fa0a3079,"Manche Regeln sind sich sehr ähnlich, da gewisse Verhaltensweisen immer nützlich sind, egal ob man sich beliebt machen will, oder ob man jemand anderen überzeugen oder gar ändern möchte.",web2,"[0, 6]"
e5c4a281-ae70-427a-8fc3-73d9979a6d71,So mancher unbekannte kleinere Kraftort lässt sich von sensiblen Personen entdecken.,web2,"[3, 9]"
ab906fb1-569c-45cb-b259-1cbc590b7641,"Seit Jahren wanderte er die Erde auf und ab, auf leichten Füssen schwebte er über Täler und Berge, blieb in so manchem Haus und erschreckte die Lebenden.",web2,"[111, 117]"
d1e9b967-eebf-4781-bd87-6356c642e3bd,"Verstorben sind auch manche, viele bereits vergessen.",web2,"[21, 27]"
aca95db4-a56f-40a4-a964-8dea3a99ef1a,"Es waren tolle Konzerte dabei, auch manche Enttäuschungen.",web2,"[36, 42]"
b8176b21-6140-4314-a544-8c2a07093722,"Manche spielen auch auf dem Campingplatz Midgard und lauschen von ferne CROWBAR, NAGLFAR, EPICA, SEPULTURA und und und.",web2,"[0, 6]"
c1094cb9-d00a-4807-a406-5422de7bbd9a,"Manche schaffen es, manche stehen sich selbst im Weg.",web2,"[20, 26]"
a25a53ba-0119-4e51-8005-29b684be318c,"Manche schaffen es, manche stehen sich selbst im Weg.",web2,"[20, 26]"
d4aa6cf4-d758-4716-abc1-64cd40d5baa5,Manche kleinen Bandprojekte übersieht man aber auch.,web2,"[0, 6]"
9f68fedb-f9f7-4e62-b7ca-01575b2b093f,"Manche erobern durch ihre lockere, natürlich Art ganze Hallen.",web2,"[0, 6]"
4ac9a5eb-3347-4483-97fa-2863e2b1e4fb,Manche sind wahre Arbeitstiere und scheinen nie zu schlafen.,web2,"[0, 6]"
1f875036-285b-465e-8520-9e1e074b6dd1,Manche rocken die Bühnen.,web2,"[0, 6]"
ebbcf76f-bbd6-4a9d-add0-fc9bc1c29a18,Manche punkten durch besondere Outfits oder Schminke.,web2,"[0, 6]"
95860438-53d9-4e7d-958d-1b4809f2a82c,Manche … man könnte hier unzählige Bands aufführen und würde doch keiner gerecht werden.,web2,"[0, 6]"
8ff2e23c-3412-48a4-9393-0fcfb30f8eb4,"Überzeugt haben mich nahezu alle, begeistert so manches.",web2,"[48, 54]"
ff18fbf0-da4d-47e9-82da-6fd3c6485e56,"Die meisten kennen ihn wohl als Fronter von LETZTE INSTANZ, manche wissen aber auch seine anderen Vorzüge sehr zu schätzen.",web2,"[60, 66]"
ba235740-9482-4886-9eae-b76331af8ab4,Klang die Handlung leider doch oft an manchen Stellen einfach wie abgehakt.,web2,"[38, 44]"
d93391b5-b2aa-48b3-b702-84b0c7a9601e,Auch der Kopftuchstreit – mit ein Grund für manches Hindernis in meiner politischen „Karriere“ -ploppt immer wieder auf.,web2,"[44, 50]"
5c0c7e5e-5d65-4c72-a9f4-bdff98f08b9e,"Wie manche von Euch wissen, begann dieses Blog als Pilgerreise des Sehens und des inneren Betens.",web2,"[4, 10]"
651a0797-9130-4059-b9e3-a0a335b1074f,"Mancher Unterricht was so interessant, das Gelernte zu Hause ausprobiert wurde, mit allem was bei dieser Gelegenheit in die Hände fällt…",web2,"[0, 6]"
1b67360c-07ce-45b9-b0d3-61b99ed486f5,Auf den Kindertag mit Wildwest-Sportfest und Cowboypicknick hatten wir uns schon gefreut und vorbereitet – so mancher echter Cowboy oder Indianer als dem alten Wilden Westen hätte wohl große Augen gemacht…,web2,"[110, 116]"
c2526cdb-339c-417b-b9dc-508f4be57ea7,„Nach dem gemeinsamen Abendessen wurden bei der “Schatzsuche” welche Malgorzata und Benedikt liebevoll vorbereitet hatten so manche interessante Entdeckungen gemacht.,web2,"[125, 131]"
796de52d-3322-4f64-96f1-9f1c3646f842,"Manchen sind die Mini-Laptops zu klein und nicht leistungsstark genug, während sich andere ein Leben ohne die portablen PCs kaum noch vorstellen können.",web2,"[0, 6]"
3d2d4a49-7a30-4956-8eab-bbe7d0766495,"Manche Filme sind auf den ersten Blick so dämlich, dass man ihnen eine gewollt-ironische Brechung unterstellen mag.",web2,"[0, 6]"
69b63178-490a-4ce7-949b-8a70fd3513f1,"Jacksons Fantasy-Epos mag an manchen Stellen arg kitschig daher kommen, doch ist sie ein Beweis für die Kraft des Kinos und ein Werk voller Größe und auch bizarrer Schönheit.",web2,"[29, 35]"
3c77ec27-e1c6-40ce-8d7c-da973c7f4903,"Nach dieser neuen Erkenntnis schwören manche Kinder lebenslang dem Fleischkonsum ab und andere empfinden keinerlei kognitive Dissonanz, sich von Mama am nächsten Tag Bärchenwurst auf das Pausenbrot packen zu lassen.",web2,"[38, 44]"
b1ee3b2e-1735-4fc7-abfd-567ba1a4042d,Während mancher Diskussion im Netz sehe ich uns in diesem Supermarkt.,web2,"[8, 14]"
b3fa08b5-2554-44f9-8a31-b185b41e9d51,"Tatsächlich gehen manche Weiß-Haie gemeinsam auf Jagd und erinnern sich an vergangene Beutezüge, was sie eben nicht zu stumpfsinnigen Fressmaschienen macht.",web2,"[18, 24]"
1477221f-52f5-45ed-af2d-19e44c706ab3,"Sie besaßen zwar noch im Vergleich zu ihrer Körpergröße kleine Gehirne, dennoch konnten manche ihr Verhalten untereinander beispielsweise bei der Jagd abstimmen.",web2,"[88, 94]"
97db4ea0-0a2e-4372-a6ff-2589f0cf3690,"Manche Wissenschaftler gehen davon aus, dass einige Dinosaurier ihre Jungtiere bewachten, großzogen und für sie Gefühle entwickelt haben.",web2,"[0, 6]"
ca75c7d3-362f-4814-9000-4605f1c0be47,"Manches läßt sich zumindestens anzweifeln, zum Beispiel wie „seriös“ unsere Journallie arbeitet um die Verbrechen der FSA-Milizen zu decken oder umzulügen.",web2,"[0, 6]"
c608f7e7-8682-4d2c-abf6-9e4e1a0b442b,"Hätte ich auf meine Intuition gehört, wäre mir manches erspart geblieben … aber auch dies waren wertvolle Erfahrungen, an denen ich gereift bin.",web2,"[47, 53]"
7cd8f607-0ce7-4c54-9948-72026c0ec55a,"Manche meinen gar, es wäre von einem „dritten Weltkrieg“ die Rede.",web2,"[0, 6]"
d3d62152-65ea-4075-aec1-085dc71330b3,"Wer sich hier ein günstiges iPad zulegen will, sollte an die Zollgebühren zuhause in Deutschland denken, die so manches asiatische Schnäppchen drastisch verteuern.",web2,"[112, 118]"
61f510a0-b289-4ecb-89ed-05862be13d1e,Manche Gutscheine auf gutscheincode24.com haben keinen Gutscheincode.,web2,"[0, 6]"
137f7538-d0b7-4d7b-8601-878559b5a1d2,"So sind manche Gutscheincodes nur für Neukunden gültig, oder erst ab einem bestimmten Mindestbestellwert einlösbar.",web2,"[8, 14]"
2637c508-f314-469b-989e-ef1d62ef82ae,Manche Gutscheine auf gutscheincode24.com haben keinen Gutscheincode.,web2,"[0, 6]"
9bdc4357-bd92-4444-84a1-c6c043dd48aa,"So sind manche Gutscheincodes nur für Neukunden gültig, oder erst ab einem bestimmten Mindestbestellwert einlösbar.",web2,"[8, 14]"
150c68cf-f1b4-47fe-bf50-5895f4a8d0f9,Manche Gutscheine auf gutscheincode24.com haben keinen Gutscheincode.,web2,"[0, 6]"
098753b3-87e0-4533-b73b-4211d90e70bc,"So sind manche Gutscheincodes nur für Neukunden gültig, oder erst ab einem bestimmten Mindestbestellwert einlösbar.",web2,"[8, 14]"
7c2630a9-900b-470b-8031-0cf6767a6ed5,"Trotz vieler Ereignisse und mancher Unlust habe ich mich immer wieder an euren Einträgen, Ideen und gestalterischen Fähigkeiten erfreut.",web2,"[28, 34]"
2a16071d-ed3d-4f10-87c0-2989190f1108,Manche Jahre solle besser für Wachstum und Weiterentwicklung als andere sein usw. …….,web2,"[0, 6]"
e9d3d82b-a7af-4a75-9b33-381ec3739ca3,Manche scheinen echt Profis in Sachen Rettungsstellenerfahrungen zu sein.,web2,"[0, 6]"
1bda9e5b-15e5-4fb8-a7ce-60ad4578b858,In zwei Minuten und mit dem simpelsten Reimschema der Welt (AAAA…) zeichnet Stephin Merritt einen vielseitigeren Charakter als so mancher anderer Songwriter auf Albumlänge.,web2,"[130, 136]"
74097a28-e621-4051-8b4b-e25a04aa2ae6,"Manches Erlebnis der letzten Tage wird in meinen Vorträgen 2013 eine Rolle spielen, hierauf freue ich mich schon sehr.",web2,"[0, 6]"
246f99d6-b910-4c2c-b85b-9c96d64180d5,"Ich habe ein paar alte Freunde wiedergetroffen und mich bei manchen gefragt, warum wir jemals Freunde waren.",web2,"[60, 66]"
7e4a7149-1c2b-4ee3-9f00-63ab6b28cb76,"Ich merke das an meinem Ring, der viel enger sitzt als sonst und daran, dass ich an manchen Tagen meine Winterstiefel kaum zu bekomme.",web2,"[84, 90]"
5613f299-41b8-42bc-904b-75e2b9bf1e19,"Von vielen gefeiert, von manchen als Mittel gegen Schlafstörungen verspottet.",web2,"[25, 31]"
80ac55e9-4571-4f5a-a1f1-1dd05de8766b,"Manchen von euch ist die süsse, unglaublich sympathische Veganerin vielleicht bekannt, wenn nicht schaut euch doch mal auf ihrem Blog um.",web2,"[0, 6]"
d8bf4695-3f14-425a-8468-23dc40444caf,"Ich: Was manche vielleicht nicht wissen ist, dass ihr denselben Vornamen habt.",web2,"[9, 15]"
7f35d92d-cf52-4da7-9897-c673f00f705b,"„Im Morgengrauen rücken wir aus, dann singt das MG/ Messer an die Kehle, Schuß ins Genick, Terror und Aktion, mancher Gegner wird geköpft.“",web2,"[110, 116]"
f2fd7a9d-96cc-4041-b915-5933331eb385,"[...] GESTAUNT | wie sehr man sich an Dinge gewöhnt und diese vermissen kann | wie warm der Winter sein kann | dass meine Augen solche Entzückungen auslösen können | wie viele Leute bei mir für ein Kaffeekränzchen in die Wohnung passen | wie toll manche Menschen in meinem Umfeld sind, von denen man manch tolle Reaktion und Unterstützung nicht erwartet hätte | wie eine Beziehung trotz ihres offiziellen Endes noch wie ein Band zwischen zwei Menschen in guter Freundschaft weiterleben kann | wie viele Haare ich auf dem Kopf habe – das schneiden dauerte beim Friseur fast 25min länger als sonst und brauchte nen zweiten Rasierer für die Seiten. [...]",web2,"[247, 253]"
4e38f7aa-cafe-4278-8107-da4e7dbd7cb9,"| wie flott das Fahren trotz des Knie (hat das Rollentraining spürbare Auswirkungen hinterlassen?!) klappte, wie gut sich die Mitfahrerin schlug | was ein wenig Wein und Bowle alles bewirkt – man wird beim Kicker so viel besser | wie plötzlich in einer Woche alles so toll und perfekt laufen kann und welch Energie dadurch frei wird | wie schnell manches doch geht | wie sich die Menschen von früher entwickelt haben | dass es grad echt gut läuft, in jeder Hinsicht.",web2,"[347, 353]"
ebc224ce-99cc-44b8-a191-cc3ebd68aa77,"[...] Wie jetzt?, Bereitschaft des Dekanats für mich gutes Wort in USA einzulegen | wie nett die Besprechung mit meinem Betreuer war | dass es jetzt tatsächlich in die Schweiz geht | dass ich die Sprache hier tatsächlich so wenig verstehe ^^ | dass langes Stehen auf einer Stelle im OP schlimmer anstrengt als so mancher Pass mit dem Rennrad | dass der so wortkarge Ortho-Oberarzt plötzlich 20min teaching mit meiner Kollegin machen konnte (und sich auch der Kollege sehr darüber wunderte, der bisher nur Wörter hingeworfen bekommen hatte) | wie viel Spaß man mit einem Logo Quiz haben kann [...]",web2,"[313, 319]"
5f99751b-6b03-4b1e-9862-72eb612144d2,"Nichts desto trotz sollte kurz von Weihnachten und dem ganzen Schmu berichtet werden, auch wenn manches an dieser Stelle undokumentiert bleiben muss und der Rest fast schon wieder zu unspannend ist, um es festzuhalten…",web2,"[96, 102]"
d522c90c-860b-4a16-a6bf-9f18b66ca2a0,"“Das Problem der Diskussion liegt nach m. E. darin, dass manche Menschen auf ein Thema anspringen ohne es inhaltlich zu verarbeiten.",web2,"[57, 63]"
426a6749-dc81-423e-aeed-91c98be3c25d,"Das Recht des Sich Labens beschäftigt vermutlich viele, sehr viele Menschen, mehr noch als manche andere, wenn auch “merkbefreite” Grundrechtsdiksussionen.",web2,"[91, 97]"
acdee0c6-3bf7-4050-81b6-407af406f21e,Mancher beginnt das Neue Jahr mit dem Vorsatz Gutes zu tun.,web2,"[0, 6]"
372fa9aa-c3f6-4b26-ab35-fb87aa981b4d,Manche Tiere enden dann im Tierheim.,web2,"[0, 6]"
8d9003a7-39a5-4a20-8745-57bbbc4db0b2,Ich selber hatte mir schon mal ein neues Auto gekauft (wofür Geld auf die Bank jetzt noch tragen) und so mancher riskierte bei seinem (letzten) Rennen noch Kopf und Kragen…..so wie mancher Händler in der Beschreibung seiner Fahrzeuge.,web2,"[105, 111]"
cf902d7e-74cf-403b-9d9a-23560f7d1cc4,Ich selber hatte mir schon mal ein neues Auto gekauft (wofür Geld auf die Bank jetzt noch tragen) und so mancher riskierte bei seinem (letzten) Rennen noch Kopf und Kragen…..so wie mancher Händler in der Beschreibung seiner Fahrzeuge.,web2,"[105, 111]"
a5bec081-85c3-486c-9bb6-e75296285a68,der hat eindeutig zu viel Freizeit 😉 cooles Teil. manche Abschnitte finde ich genial.,web2,"[50, 56]"
25c7463f-d4f5-4aa2-853d-58103ab2b7f2,Mancher Pizzaservice braucht da länger.,web2,"[0, 6]"
6486b58c-dc89-495f-aeeb-a9e415d55986,"Nur ungern gebe ich es zu – der tägliche Beitrag in diesem einen Blog hier war manches Mal auch eine Quälerei, hat mich lange Zeit von meinen anderen Blogs ferngehalten.",web2,"[79, 85]"
4c91b081-5575-471c-a748-65f12a8e16d9,"Kein Wunder also, dass es manches Mal die Grenze zur Quälerei berührt oder sogar überschreitet.",web2,"[26, 32]"
ad1a9054-0f0b-4d11-b54d-12e41863d9df,Manche Restaurants kennzeichnen welche ihrer vegetarischen Gerichte Milchprodukte enthalten.,web2,"[0, 6]"
4bdc82d1-ae48-40d7-8db4-409cef57ca59,"Manches kann ich gar nur erzählen, wie die Episode von dem gigantischen Krähenschwarm, der während der Feiertage über der Dresdner Altstadt kreist.",web2,"[0, 6]"
ba53f2d9-9dcc-4bd8-a738-871a3ba6dc34,"Manche Länder feiern ja schon, also wünscht das Craftviolett Team einen guten Rutsch und ein fröhliches neues Jahr und wir hoffen, dass alle viel Glück und Freude im neuen Jahr haben!",web2,"[0, 6]"
d955152f-5100-46f8-afc9-413ccbc66f66,"Manche Länder feiern ja schon, also wünscht das Craftviolett Team einen guten Rutsch und ein fröhliches neues Jahr und wir hoffen, dass alle viel Glück und Freude im neuen Jahr haben!",web2,"[0, 6]"
1dae95a7-2c4d-4a3f-ac23-eeef4f9a39a1,die Schattenseiten des Haldern Pop: manche Poster sind TATSÄCHLICH vergriffen.,web2,"[36, 42]"
e6f2fafa-62ef-4eb4-a290-5bb84b278c24,"Dies gilt ganz besonders für das diesjährige Jubiläum, denn 2012 hat sich der Anbieter so manches Mal selbst übertroffen und seine Kunden mit absoluten Topaktionen überrascht.",web2,"[90, 96]"
583a4dd3-9aeb-4d16-bbc6-26e553c02d38,"Manche meinen, es sei Jesus selbst in der Rolle des Erlösers, was merkwürdig wäre, da Jesus doch auch das Lamm ist, das die vier Reiter erst herbei ruft.",web2,"[0, 6]"
72bdef4b-9bd7-4c5e-8ebd-359fcedb532d,"Und in manchen, seltenen Momenten können wir sie äußern.",web2,"[7, 13]"
f1a4813a-1259-4654-b05c-e76345ff612d,"Denn wenn der Magen knurrt und die Betreffenden immer wieder so schicke Karren vorbeiflitzen sehen oder gut besetzte Nobelkneipen, dann geht es bei so manchem …durch!",web2,"[151, 157]"
921fc495-786b-4183-9fb1-b733b23e4f48,"Wobei durchaus auch manches nicht unversehrt blieb, prinzipiell funktionierte es jedoch hervorragend🙂",web2,"[20, 26]"
d6d81baa-9525-4e53-825c-d883d41d5f26,"„Selbst ist der Rolf…“ bedeutet jetzt, dass ich allerhand Dinge SELBST tun kann (zum Beispiel Blog-Artikel schreiben und manches andere;)), und ich SELBST bitte meine lieben Helfer-Engel mich bei den anderen Dingen zu unterstützen…",web2,"[121, 127]"
8e6e7982-1d7b-4048-a9b2-7fcbfe54ec68,"Dass es trotzdem immer mal wieder zu Fehleinwürfen kommt, ist leider kaum zu verhindern, es sei denn man wünschte sich ein Verbot jeglicher Wahlwerbung – in manchen Staaten dieser Welt ist das der Fall und meist ist nur eine einzige Partei davon ausgenommen.",web2,"[157, 163]"
9707b76d-c5d0-4826-bf0a-f5036910217b,Aber wie sieht das woanders aus – und: Wieso rutschen manche sogar doppelt?,web2,"[54, 60]"
4bc797aa-d510-414b-9beb-3a77eec08fdc,Leider scheinen manche Journalisten sich für die genannten Punkte keine Zeit zu nehmen.,web2,"[16, 22]"
f6b8e4c4-9e64-4008-b6f4-96312124410d,"Er hat einige Geheimnisse, manche davon wirklich düster, auf mich wirkt er allerdings eher wie ein Held.",web2,"[27, 33]"
aff7c978-3013-405c-a8ec-073b6243e82e,"Interessant finde ich, daß über manche Zeitungsartikel engagierte und kritische Blogbeiträge erscheinen, teils mit regen Diskussionen im Kommentarfeld, während im Kommentarfeld der Zeitung sich die Trolle tummeln.",web2,"[32, 38]"
351a6ed6-6e58-4740-8dd2-edaee769d726,Mir hat sich schon mancher Journalist gegenüber als Leser geoutet – aber ich bewege mich ja auch ziemlich oft in dem Umfeld.,web2,"[19, 25]"
b8775d2a-fcd3-48b8-8bf2-dd3399fb9bf8,"Ich hätte in manchen Fällen überhaupt kein Problem damit gehabt, der Redaktion meine Kritik per E-Mail zu senden und nicht zu veröffentlichen.",web2,"[13, 19]"
22c62674-59f8-464d-bbb4-babe2f089ef5,Manche Zeitungen haben dafür einen Ombudsmann (der übrigens auch Hinweisen unter Pseudonym nachgeht und eine unabhängige Kolumne in der Zeitung hat).,web2,"[0, 6]"
bb8a490a-856f-49db-b2af-526b0119b937,"Manche erfundene E-Mail-Adresse ist schon der erste Teil des Trollens – andere beziehen sich auf Domains, die gar nicht existieren.",web2,"[0, 6]"
6e060389-8aef-4a83-b43a-752a90e04f7f,Manche Leute haben in dieser Beziehung eine sehr rege Phantasie.,web2,"[0, 6]"
ea9c3723-7851-4fd9-b408-7339400e32a0,Der fasst auch so manches schön in Worte.,web2,"[18, 24]"
f50a6ea0-f751-49f7-876e-ba78ccf11fc0,Dieses Bedürfnis hatte ich bei so manchem Beitrag.,web2,"[34, 40]"
3f3ed7c4-42e7-425a-b043-aba9aea5c0a9,"Heimlich mag sich da mancher GVU-Manager hinter verschlossenen Türen freudig die Hände reiben, kann man nur mutmaßen.",web2,"[21, 27]"
b491482e-f621-431c-92dd-685f23fd23d0,"Dass das Bundesverfassungsgericht (korrupt wie es zu sein scheint wenn man manche Urteile beleuchtet) eine Existenzgarantie ausgesprochen hat, das liegt ausserhalb der Befugnisse des BVG.",web2,"[75, 81]"
4c88e26d-0fa1-4333-b4e3-5f10818d5b93,"Wer hätte gedacht, dass einen manche Menschen so viel Kraft kosten können.",web2,"[30, 36]"
44c231c9-a82b-4809-af68-e13d6bb27079,"lieber Thor..manche wollen es sogar, ich liebe paraemotes, dann kann man sich wenigstens reinfühlen und ein RP sollte auch so gedacht sein, man sollte seine rolle fühlen und seinen charakter mit einem emotes den gewissen hauch geben, aber jedem das seine, wer mit sowas nicht umgehen kann soll einfach diese spieler meiden, da haben es wir paraemoter einfacher…wir nehmen es nämlich so hin wie es ist;)",web2,"[13, 19]"
3fea79e4-c8df-47db-b977-0cdfa401e865,"Es gibt auch positiven Stress, mit dem so manches Projekt gewuppt werden kann.",web2,"[42, 48]"
889d9986-a5db-480c-84f9-c41a4d09da9d,Manche Künstler werden mit Geld überschüttet.,web2,"[0, 6]"
7c6d2c16-70d7-4304-badd-bf3dfc0db4f3,"So dargestellt, könnte der Himmel für manche Menschen wieder „attraktiv“ werden.",web2,"[38, 44]"
