,text,label,span
4aef7874-79e4-4cf1-aeea-ddb30effb0f2,"…und allerlei Probleme, Viren, Trojaner und dergleichen findet.",web2,"[24, 29]"
e9e9fcf1-3e3b-4ac7-9821-499be1fb0a24,"Hoch wirksame Medikamente erlauben es aber heute, das HI- Virus unter Kontrolle zu halten.",web2,"[58, 63]"
705f9397-cf7d-4f31-ac93-1c4aff59ad28,"Da das Virus leicht übertragbar und die Paramyxovirose in der Regel nicht heilbar ist, verbleibt die Impfung als einzig verlässliche Maßnahme.",web2,"[7, 12]"
5ef0fbee-19f4-42be-98f8-1fc67fc61089,Bei CXCR4- oder dual-tropen Viren wird von einer Therapie abgeraten.,web2,"[28, 33]"
d1138bcc-5161-46bd-950a-3168047d4605,"Tipp: Wenn Sie exe-Dateien oder noch verpackte Dateien haben, welche Sie sicher testen und auf Viren überprüfen möchten, dann könnte dieser Artikel für Sie von Interesse sein.",web2,"[95, 100]"
618500cd-c031-496c-b967-d9ab4e40a3f5,"Trotzdem treten auch hier immer wieder Viren, Trojaner und andere Sicherheitsprobleme auf, weil Nutzer die Schutzmechanismen, die der Mac bietet, nicht einsetzen.",web2,"[39, 44]"
55fbd4f9-ccd9-4c2b-9bc4-4b3a53b853f7,"Wer Cannabis konsumiert ist kein ordentlicher Bürger und macht auch sonst viel Unsinn (steckt sich beispielsweise leichter mit gefährlichen Viren (HIV, Hepatitis C) an).",web2,"[140, 145]"
2cf9b95c-ec1c-4512-8d65-9c70a4db1865,Über ein anderes neues Virus berichteten im selben Jahr kalifornische Wissenschaftler:,web2,"[23, 28]"
fa104572-50fa-443e-b8dc-565d3996a8dc,"Die Regulation der Immunantwort spielt eine große Rolle bei der Abwehr von Viren, Bakterien und dem Malaria auslösenden Parasiten.",web2,"[75, 80]"
1586966a-075e-4617-97ba-0d43ef2ee7f9,"Da der Impfstoff der selbe ist, wie vor einem Jahr, kann davon ausgegangen werden, dass sich der Virus nur unwesentlich verändert hat.",web2,"[97, 102]"
b7df5f4b-9c7e-4220-ad2c-596ae7032ae2,Zur Erklärung: Die Abkürzung HIV steht für Humanes Immundefizienz Virus oder aber auch Menschliches Immunschwäche Virus.,web2,"[66, 71]"
6d795dad-92a1-45ec-aeae-103dbe74245f,"Viren beruhigen überaktive Region im Gehirn An der Studie nahmen Patienten im Alter zwischen 30 und 75 Jahren teil, deren Zustand trotz Medikamenteneinnahme nicht durchgehend verbessert werden konnte.",web2,"[0, 5]"
02a1ec0c-5e53-40eb-a86c-88514d536d39,"Diese Thematik greift der deutsche Rapper „Prinz Pi“ in seinem Lied „Virus“ auf, welches auf seinem neuen Album „Rebell ohne Grund“ erschien.",web2,"[69, 74]"
23cbc8ef-b329-4f75-8f84-127aabe39e2c,"Die Wissenschaftler um Dr. Mikhail Matrosovich erforschen diejenigen Faktoren von Virus und Wirt, die bestimmen, wie effizient sich die Viren in Schweinen vervielfältigen.",web2,"[82, 87]"
4a5ee19a-314e-453b-9737-7de507895bb9,"Der wohl fatalste Nachteil eines Plugins könnte es sein, dass du dir irgend einen Virus einfängst, welcher deinen Blog für einige Zeit total lahm legen könnte.",web2,"[82, 87]"
0cf83d0f-af58-4ce9-909f-072a58cb33fc,Möge sich der Berliner Virus im (Bildungs-) System einnisten und ganze Arbeit leisten:,web2,"[23, 28]"
46e27fed-3a27-4230-aedd-b31d1e9cd4b2,"Infiziert mit dem Virus der Gesellschaft, das Trugbild ewiger Jugend, ewigen Lebens.",web2,"[18, 23]"
4863466f-230d-45e4-8e4b-2f73e7e5b924,"Keine Viren, keine Bakterien, keinen Pilz, keine anderen Mikroorganismen, nichts.",web2,"[6, 11]"
2f2ab0a7-77a2-4e48-b570-dd90bd9ab02e,Viren,web2,"[0, 5]"
7e2b27ca-0c05-4d1c-b21d-dbad4c1ac949,"Der Anbieter übernimmt insbesondere keine Gewähr für die Eignung der Inhalte für einen bestimmten Zweck, deren Richtigkeit und Vollständigkeit, sowie das Nichtvorhandensein von Viren oder sonstiger Dateien, die eine schädigende Wirkung auf Hard- oder Software haben könnten, und die fehlerfreie Übertragung.",web2,"[177, 182]"
b4459d4a-5d63-46d9-98b1-80d276da4572,"Ultraviolette Strahlung ist hochwirksam gegen pathogene Viren, Bakterien und Einzeller ist.",web2,"[56, 61]"
ce01b593-5391-4b84-82b6-4d4927e6cd42,"Virenscanner können vorhandene Viren mit einiger Wahrscheinlichkeit erkennen, aber nicht zuverlässig ihre Abwesenheit.",web2,"[0, 5]"
bd88a21d-063b-490f-a94a-8eda54d4f1e9,Cookies richten auf Ihrem Rechner keinen Schaden an und enthalten keine Viren.,web2,"[72, 77]"
38e383d8-f783-4488-a59a-4a13f5fefdc9,"Bei Borrellien handelt es sich nicht um Viren, sondern um Spirochäten (wie auch Treponema pallidum, der Erreger der Syphillis) – eine Sonderform der Bakterien.",web2,"[40, 45]"
839309a4-6a7b-420b-adee-8baeada2b898,"Es ist offensichtlich, dass zur weiteren Aufrechterhaltung des durch Robert Koch 1882, im politischen Auftrage – mittels wissenschaftlichem Betrug – entwickelten Dogmas von der Übertragbarkeit von Krankheiten durch Mik-roben die Viren erfunden werden mussten.",web2,"[229, 234]"
85900666-f472-4e32-8ff0-b04eadd2f735,"Dabei handelt es sich um einen Virus, der vom Tier auf den Mensch übertragen wird.",web2,"[31, 36]"
45adecc3-e15b-4bed-9509-0f9f22922d67,"Es gibt zwar mehrmals im Jahr spezielle Schnupfenzeiten, in denen sich die Zahl der Erkrankten erhöht, dennoch ist klar, dass die Viren das ganze Jahr unterwegs sind und sich nicht an Wetter oder Jahreszeiten halten.",web2,"[130, 135]"
36e1cb10-c499-4a28-9417-16392e7c690d,Was ist das für ein Virus bzw. was kann ich dagegen machen?,web2,"[20, 25]"
8a7cad12-c233-4dca-afb1-ca363fbc27ee,"So breitet sich die Botschaft, wie ein Virus aus.",web2,"[39, 44]"
26861670-773f-43ea-b050-5536c9273072,"Zart ausgearbeitete Mikrokosmen, die uns doch wie bedrohliche Viren vorkommen.",web2,"[62, 67]"
f46db1d7-1e75-4f4c-af81-5fd6748b8820,Was Bakterien oder Viren zu Krankheitserregern macht:,web2,"[19, 24]"
78df91e4-90d0-4ffc-8305-df1299a89e62,"Die Entwicklung der T-Zellen Damit T-Zellen transplantierte Organe oder krankheitserregende Viren und Bakterien als fremdes Material erkennen können, müssen sie zuvor „erzogen“ werden.",web2,"[92, 97]"
712e00e6-04de-48ac-9257-adb4acd32494,"Die körpereigene Abwehr läuft in dieser Zeit besonders auf Hochtouren, um Bakterien, Viren, Pilzen und anderen Erregern entgegenwirken zu können.",web2,"[85, 90]"
6048eb9d-a11e-43d2-adc4-afdc9e00afbf,"Diese Gnitzen gehören zu den fünf Arten, die auch für die Übertragung des Virus der Blauzungenkrankheit verantwortlich sind.",web2,"[74, 79]"
cf67d779-816a-4b85-9026-e700e70e7407,Allerdings kann der Virus beim Menschen im schlimmsten Fall nur eine Gehirnhautentzündung hervorrufen.,web2,"[20, 25]"
fa826f83-f13b-4c31-9eb8-75cc688260ee,Doch dann greift ein unbekanntes tödliches Virus um sich.,web2,"[43, 48]"
8713401c-6fff-4b9e-8a91-1a4d786aa021,Ein grassierendes Virus hatte bei ihr einen mittelschweren Schnupfen verursacht.,web2,"[18, 23]"
966ac624-8f71-469e-bed5-542aeb7e5c20,"Schuld sind immer Viren, wenn uns mal wieder Schnupfen, Husten und Fieber plagen.",web2,"[18, 23]"
b8bf036a-be54-462a-b7f4-c508a896ff05,Wegweisend sind sowohl ihre Arbeiten auf dem Gebiet der immunologischen Kontrolle viraler Infektionen im Gehirn als auch auf dem Gebiet der Schädigung des Immunsystems durch Viren.,web2,"[174, 179]"
dfb683d8-9420-4cb4-9e31-16f505325c6a,Herpes simplex virus and HIV-1: deciphering viral synergy.,web2,"[15, 20]"
54ce5f32-e523-4423-9846-896f2f3f9498,Ein Mückenstich sollte niemals bekratzt werden – denn so öffnet sich eine Eintrittspforte für Viren und Bakterien.,web2,"[94, 99]"
db0c4c78-370e-46b9-b35d-f5deeab8cb34,Ansonsten muss sie da alleine mit dem Virus klar kommen.,web2,"[38, 43]"
bab9ea15-fc22-40db-952c-90e772054f29,"Den Rechner im Hintergrund auf Viren prüfen, Emails oder Netzwerkverkehr wird nicht geprüft.",web2,"[31, 36]"
43702955-57b6-45de-8f07-32c5781dfcb6,Isolation of Usutu virus in Germany.,web2,"[19, 24]"
e5135261-1d81-440a-9a71-616a4a77e49f,Im Gegensatz zu Viren oder Würmern verbreiten sich Trojaner in der Regel nicht fort und reproduzieren sich auch nicht selbst.,web2,"[16, 21]"
689a8a7e-eae1-4088-9fc5-106f225a2e50,"Eine rätselhafte Mordserie versetzt Amerika in Angst und Schrecken Auf einer Mülldeponie in Virginia wird eine Leiche gefunden, der Kopf und Gliedmaßen fehlen – und die einen unbekannten, tödlichen Virus in sich trägt.",web2,"[198, 203]"
68c0cf05-514e-4272-b5c9-9c6649d338c7,Diese Viren wurden Virenforschern zugespielt und befinden sich nur in deren Laboren.,web2,"[6, 11]"
bf2e3a86-1774-47a6-8c14-efd6c4470920,Diese Fertigkeit der Viren wird genetisch modifiziert noch spezifischer auf den Tumor konditioniert und ermöglichen den fast Nebenwirkungsfreien Einsatz im Zielgebiet.,web2,"[21, 26]"
6a56cade-c442-4605-8675-ec8c4f214854,"Es hilft, wenn Sie mindestens einmal im Monat das Menü des Virenprogrammes öffnen und den Computer scannen lassen, so werden auch versteckte Viren entdeckt und Senioren Internet wird sicherer.",web2,"[59, 64]"
e9dae10a-f31d-4eb3-9b68-50927953e8dd,"Wichtig: Viren, Bakterien etc. können nur in einer Umgebung überleben, die einen PH-Wert von 3.0 und darüber hat.",web2,"[9, 14]"
1ea5625d-bdd9-44cf-88ed-ca4033c8c38c,"Und das muss noch nicht einmal durch Viren und Trojaner geschehen, sondern durch sogenannten Phising-Attacken.",web2,"[37, 42]"
e5199bd2-a085-4011-b490-6ce60259fe94,"Überlegen Sie mal mit was für Krankheiten, Keimen und Viren man es mittlerweile zu tun hat und das kommt nicht von ungefähr und wird auch nicht weniger.",web2,"[54, 59]"
9233c0d7-d830-4a5d-9ddc-4fa14cc34c96,"KREATOR 2012 presented by Rock Hard, Legacy, Virus, Noizeletter, Musix, Piranha, Metalnews.de, BLAST! KREATOR MORBID ANGEL NILE FUELED BY FIRE",web2,"[45, 50]"
6829bf55-cc88-4629-9eca-80fa52c0785e,Produktmerkmale Schutz vor Viren und Malware Anti-Theft-Funktionen (z.B. Fernlöschung von Daten) Schutz vor unerwünschten Anrufen und SMS App-Sperre und Zugriffsbeschränkungen Optimierung des Akkus Erkennung von Phishing-Versuchen Systemanforderungen Android 4.1 oder höher Mindestens 512 MB RAM,web2,"[27, 32]"
8b0fbb08-f2fe-4545-b8a3-7bdd1b7c8c4c,"Trister Alltag, langweiliger Job, unlustige Freunde und ein Virus – all das soll in 3:00 min gepackt werden, nicht zu vergessen: das letzte Hemd.",web2,"[60, 65]"
9410cf8c-d63d-4317-ab3b-c62afc4522fd,"Sind diese drei ersten Schritte dokumentiert und unterscheidet sich das untersuchte Virus in der Zusammen-setzung seiner Eiweiße und der genetischen Substanz von anderen bekannten Viren, kann man von einem neuen Virus sprechen.",web2,"[84, 89]"
8807e255-b17d-4d77-8f55-7fe3560f4ec1,ED RUSH & OPTICAL (virus rec – UK),web2,"[19, 24]"
619af094-2a6f-4937-9bf2-ba73722b7bbe,2. Windows ist das für Viren und Cyberangriffe bislang am meistens gefährdete System und bleibt trotzdem starker Marktführer.,web2,"[23, 28]"
33322b1e-9f62-4661-9516-48174f7c1efc,"Keimen, Pilzen, Viren, Prionen, Parasiten das Leben schwer machen!.",web2,"[16, 21]"
b166740a-026c-49ca-b484-4e79d64b2d28,"Beides ist nötig, damit das Immunsystem erfolgreich gegen Viren sein kann – und vor allem, damit es sich an diese Viren erinnern kann, um den nächsten Angriff schnell und effektiv zu unterdrücken:",web2,"[58, 63]"
dc494ded-675c-4edf-b718-13bcb0ea8b58,"Denn auch wenn nun das offizielle Ende der Pandemie ausgerufen wurde, so kann das Virus immer wieder aktiv werden.",web2,"[82, 87]"
e08ad9d7-3217-4a46-a48c-9c6a7b806759,"Ein paar Tausend Jahre noch, wenn’s gut läuft, einige Zehntausend – und das pandemische Virus, die nächste Eiszeit, der Supervulkan im Yellowstone Park oder ein großer Komet löscht fast alles Leben auf der Erde aus.",web2,"[88, 93]"
fe64468f-de59-47da-86cd-abe1502c9b2d,"Viren, Pilze und Bakterien, die sich trotz zunehmender Hygienemaßnahmen auf Kunststoff-Oberflächen ansiedeln, können auch mit Lebensmitteln und Futter in Kontakt kommen und stellen so eine Gefahr für Mensch und Tier dar.",web2,"[0, 5]"
968a2afc-382b-4370-be99-1a7d3f1a831d,"schützen, sich von der “Cyber Monday 2012″ Viren und andere Bedrohungen aus dem Internet, sind die Verbraucher ermutigt werden, den gesunden Menschenverstand zu üben, beim Einkauf heute.",web2,"[43, 48]"
a0a430e0-0c07-4e6e-98b9-73f31ff1d16d,"Wenn sich der Erkältete nun an die Nase fasst, verteilt er die Viren auf Gegenstände wie Telefone, Lichtschalter und Türgriffe.",web2,"[63, 68]"
0b6a6673-7ee3-48ba-bbf5-2d06a2702a94,"Bei Pseudokrupp handelt es sich um eine Entzündung der Schleimhaut im Kehlkopf- und Stimmbänderbereich, die durch Viren verursacht wird.",web2,"[114, 119]"
e8eb5f9e-ca78-4262-af6e-a45d9bb50e26,"Klaeren, H.: Viren, Würmer und Trojaner.",web2,"[13, 18]"
99f3a585-bbac-42f7-b887-f0ecf9410e84,Nun standen sie zu zweit da und bestaunten meinen Hund als wäre er der Erstträger des Ebola Virus.,web2,"[92, 97]"
1c0e84a3-6189-4cb9-bdd8-4fcaeb9a05a5,"Weltweit bekannt wurde der Virus, nachdem während des Koreakriegs tausende UNO-Soldaten in den 50er erkrankten.",web2,"[27, 32]"
f1901930-e198-4922-9cbc-97452619028f,"Bemerkenswert daran war, dass nicht etwa nur Pflanzen einer Gattung oder Familie betroffen waren, was man durchaus noch als einen Befall durch ein Virus oder eine sonstige Krankheit hätte deuten können.",web2,"[147, 152]"
ebb681f5-f376-41d8-bca6-176035c6b35b,"Zum Beispiel können mit ELISAs (Enzyme-Linked Immunosorbent Assays) sehr spezifisch und sehr empfindlich Antikörper erkannt werden, die der Körper bildet, um Viren oder Bakterien zu bekämpfen.",web2,"[158, 163]"
f338b2b0-3039-43c3-830b-9661d229b402,"Durch das Einatmen des so verseuchten Staubes gelangt das Hantavirus z.B. beim Kehren von Kellern oder Gartenhäuschen in den menschlichen Körper und macht dort das, was ein Virus vermutlich so zu tun pflegt:",web2,"[173, 178]"
96e39304-1da1-440c-98a3-58cbdb82247b,"Sogenannte Virostatika können jedoch Viren, auch die Herpesviren, hemmen, bis es zur Reaktivierung des Virus kommt.",web2,"[103, 108]"
bb7b0121-aead-4922-a625-e7bf625d7201,"Wer diese ersten Anzeichen gleich bekämpft z. B. mit Salbeitee, „Dobendan Direkt“, kann häufig Schlimmeres verhindern und den Viren die Eintrittspforte in den Körper verschließen.",web2,"[126, 131]"
c636db97-62d6-4b9b-8824-1e59eb319ef6,"Bakterien und Viren überleben aber Temperaturen unter 60°C und.um Milben loszuwerden, muss man schon bei 90° waschen.",web2,"[14, 19]"
63d2e2f5-2e3e-4ebd-98e4-7c6d4d45b302,"Mit G Data MobileSecurity schützten Anwender ihre Identität sowie persönliche und vertrauliche Inhalte wie Nachrichten, E-Mails und Fotos vor Viren, Malware und anderen Spionage-Programmen.",web2,"[142, 147]"
3ef97f4b-d5c1-461f-88fa-1d9789bb544f,"News, Ratgeber, Web 2.0 Erste Hilfe Karriere Mit Facebook zum neuen Job by Gerald Jörns • 13.10.2011 • Kommentare deaktiviert für Erste Hilfe Karriere Mit Facebook zum neuen Job Erste Hilfe Karriere Mit Facebook zum neuen Job Erste Hilfe KarriereMit Facebook zum neuen Jobhttp://t.co/woBDHr9201.01.1970 00:59 via Tweet ButtonReplyRetweetFavorite@Gerald_JoernsGerald Jörns Did you like this? Share it:TweetSharen mit:E-MailDruckenMehrFacebookTwitterGoogle Related posts: Info-Grafiken zu Facebook, Twitter und YouTube 15 Tipps zum Schutz vor Facebook-Spam, WÃ¼rmern und Viren!",web2,"[569, 574]"
0f0699bd-9e4c-41b8-922a-98907b7841e2,"Der zweite Typ des Virus wird über die Schleimhäute (Mund und Geschlechtsorgane) übertragen, ist damit also eine sexuell übertragbare Krankheit. Genitalherpes (Herpes genitalis) lässt sich an schmerzhaftem Ausschlag und Bläschen im Innen- und Außenbereich der Scheide erkennen und kann in der Schwangerschaft zu einer Fehlgeburt oder zu einer schweren Erkrankung des Neugeborenen führen.",web2,"[19, 24]"
bff9c102-ff18-4d4e-b25b-56bd48c213c8,Eventuell ein Virus.,web2,"[14, 19]"
e38c638b-686e-4979-9fd4-4bdadb5765e8,"Das macht uns dankbar und erinnert uns daran, dass jeder einzelne von uns seinen Beitrag zu leisten hat – im Moment ist dieser Beitrag einfach zuhause zu bleiben und auf das Wohl unserer Mitmenschen zu achten, indem wir soziale Kontakte auf ein Minimum beschränken und somit die Verbreitung des Virus einschränken.",web2,"[295, 300]"
64371376-279d-4f74-aa96-2520eb1228ee,"Schmutz und Keime werden ausgespült und Bakterien, Viren und Pilze bekämpft.",web2,"[51, 56]"
054812ad-4699-4799-9976-1faf6201e6df,Ist OMSI.exe ein Virus?,web2,"[17, 22]"
5b589c72-6d6e-49c1-ba68-82543c244d59,"Auch wenn einige Experten Israel als Ausgangspunkt des Virus ausmachen wollen, das Virus legt es geradezu an entdeckt zu werden, ein heimliches und stilles Virus, welches im Bedarfsfall aktiviert wird, macht für Israel eher Sinn.",web2,"[55, 60]"
c394fffb-3c8b-492b-91c0-44fad6c8704f,Da ich wie Du auch ähnlich lange mit dem Virus leben habe auch ich das große Sterben miterlebt. Dich wie auch mich hat es nicht getroffen.,web2,"[41, 46]"
16e5ffc4-36ca-432c-9ae5-1d2f1f16b6fb,"Inwieweit dieser in der höchstrangigen immunologischen Fachzeitschrift nun beschriebene Prozess eine chronische Infektion mit Hepatitis Viren (HBV, HCV) oder dem Humanen Immundefizienz Virus (HIV) beeinflusst und ob er therapeutisch ausgenutzt werden kann ist Gegenstand aktueller Untersuchungen.",web2,"[185, 190]"
6759bf21-2046-4793-8ea8-e28ef3c167ab,"Erkältung -grippaler Infekt- Es ist nicht die Kälte, sondern die Viren selbst sind die Ursachen einer Erkältung.",web2,"[65, 70]"
39dd03e4-03d1-4a00-8056-1b3aad7ae7f9,Bolsonaro hat die Gefahr durch das Virus wiederholt als gering eingestuft und von einer „kleinen Grippe“ gesprochen.,web2,"[35, 40]"
fc700c69-b471-4a4b-9b89-050a4be33c2d,"So „zwingen“ die CTLs von z.B. Patienten mit HLA B57 und B58 die HI-Viren zu Mutationen im gag-Gen, die es dem Virus ermöglichen, der Immunantwort zu entkommen, dies jedoch oft zum Preis einer beeinträchtigten Replikationsfähigkeit.",web2,"[111, 116]"
16fe3894-adc3-4e50-958a-45407f7c1f6f,"Die Maßnahme diene dem Schutz vor „Viren, Würmern und Trojaneren“.",web2,"[35, 40]"
66022efc-dff2-4390-8281-bb344e5ae31f,"Im Falle des angeblichen Polio-Virus und einiger Viren, von denen behauptet wird, dass sie Krebs erzeugen, gibt es elektronenmikroskopische Aufnahmen.",web2,"[31, 36]"
a5c108f9-9240-41c8-b2c8-2386cb95d15c,"So bietet der Inhaltsstoff Polyhexanid, zum Beispiel enthalten in pharmaCUR aus der Apotheke, ein breites Wirkspektrum gegen viele Bakterien, Viren und Pilze.",web2,"[142, 147]"
c499d39e-0794-4c55-9cea-ee972afa3bb2,"Level: Mega Gruppe: unbekannt Typus: unbekannt Attacke: Darkness Zone, Total Anihilation, Reverse Digivolution, Virus Grenade, Dark Evolution, Tentacle Attack, Copied Attack",web2,"[112, 117]"
b935a4d8-7e28-4947-816e-2516c3dac420,"Weiterführende Funktionen Betriebssystem Windows xp / 7* Bild- und Textgestaltung mit OpenOffice Internetsicherheit (Viren, Spyware und Trojaner) Datenspeicherung Das Suchen mit Suchmaschinen Grundfunktion E-Mail verschiedenes",web2,"[117, 122]"
8bae0189-4ec6-499e-a283-1d2bd9c4d951,Regelmäßige Virenscans schützen deinen Medien-Server und dein Backup vor Übergriffen durch Viren und Trojaner.,web2,"[12, 17]"
8557c2f8-cec5-4945-a9e5-8c6992546fac,Anhang hatte einen Virus,web2,"[19, 24]"
6b156655-2089-4070-b01e-9f0523372303,Mit Bakterien gegen Viren Klimawandel: Dengue-Fieber erreicht Europa Exotische Viren erreichen Europa,web2,"[20, 25]"
64ffd9ed-a541-4d1b-b549-32eb3252a9ce,"Aufgrund der beschränkten Größe ihres Erbgutes, müssen Viren dabei sehr geschickt vorgehen.",web2,"[55, 60]"
8a546768-b530-42ac-ad35-d29372b8eabd,Und ein Virus kommt gar nicht ins Spiel.,web2,"[8, 13]"
057a2da5-a63c-4650-bf7c-f9e6bbf9367e,Der menschliche Körper “produziert” keine Bakterien oder Viren.,web2,"[57, 62]"
3ac7e851-70b9-4256-8562-40057fea9079,"Darüber hinaus sollte aber nicht vergessen werden, dass Raumluft neben Viren auch noch viele weitere Schadstoffe enthalten kann: zum Beispiel Ausdünstungen von Baumaterialien, Bodenbelägen, Klebstoffen, Möbeln, Reinigungsmitteln oder Druckern.",web2,"[71, 76]"
08c75c86-e1f9-4357-b050-114ce2b2902e,"Wenn sich der Erkältete nun an die Nase fasst, verteilt er die Viren auf Gegenstände wie Telefone, Lichtschalter und Türgriffe.",web2,"[63, 68]"
d5b7f087-139d-4711-bb48-036cd38db67a,"Wenn Sie sich nicht sicher sind und Angst vor dem Virus haben, können Sie die Außenverpackung zur Desinfektion auch mit 75% igem Alkohol abwischen.",web2,"[50, 55]"
e48dafa0-be3d-4a78-b439-1a2e6ec7188c,"Wie sich mittlerweile vielleicht schon herumgesprochen hat, gab es in Austin auf dem South by Southwest Festival (SXSW) ein hinterhältiges Virus in den Klimaanlagen oder anderswo, das mich und viele andere für Tage außer Gefecht gesetzt hat.",web2,"[139, 144]"
83907f31-34ae-45fc-9d22-fd1f92b169cb,"Schon bei dem ersten Besuch in der Türkei vor über zwanzig Jahren infizierten wir uns mit dem Virus Türkei, seit einigen Jahren leben wir ganz in Alanya-Kestel in der Sarağlar Mahallesi hinter dem wild schäumenden Dimcay.",web2,"[94, 99]"
1fd3980b-2629-461f-936f-51cb017c32ee,"Das Virenprogramm ist mehrfach ausgezeichnet worden, denn es erkennt alle Viren sofort und wird auch ständig erneuert.",web2,"[4, 9]"
0266aefe-c72d-4989-bfe3-fe6cb9f5ba6f,"Das Ansteckungsrisiko ist zwar geringer, da das Virus nur bei Sexualkontakten und über infizierte Injektionsnadeln übertragen wird.",web2,"[48, 53]"
21790846-d1e1-4967-8cd7-88a4a3ee44a4,"Ein katholischer Priester stellt sich für Impfversuche gegen einen tödlichen Virus zur Verfügung und stirbt wie alle anderen Versuchspersonen, doch wie durch ein Wunder erwacht er zu neuem Leben.",web2,"[77, 82]"
af4376c9-a3e0-4472-ba90-40eeac2e5392,"Weiter teilte die Behörde mit, dass diese Art von Virus vor einigen Moanten bereits bei einem Patienten in Saudi-Arabien identifiziert wurde, der aufgrund der Infektion starb.",web2,"[50, 55]"
8f7c2be1-5028-4bee-8521-3a83588df721,Sie transportieren Proteine und Virusbestandteile in Richtung Zellkern und sind somit Teil der zweiten innneren Barriere für Viren.,web2,"[32, 37]"
9ce7e244-2775-4aa3-bce8-bc2690d39a40,"Imiquimod richtet sich nicht direkt gegen Viren und Krebszellen, sondern greift in das Immunsystem ein und hilft dem Körper diese Veränderungen selbst zu bekämpfen.",web2,"[42, 47]"
eea6b784-ecdc-4ab0-accd-e757032d6a45,"Der Abstrich ist weiter unerlässlich, weil die Impfung gegen 20 Prozent der krebsauslösenden Viren wirkungslos ist.",web2,"[93, 98]"
86e219ed-e58e-4251-9396-17629b10afd6,Was Bakterien oder Viren zu Krankheitserregern macht:,web2,"[19, 24]"
fcd537fc-a8cb-44ee-b02e-baabdc92334e,"Der McAfee Labs Stinger entfernt Würmer und Viren nach einer Kompromittierung des Computers, indem er auf eine umfangreiche Datenbank der aktuellsten und ""populärsten"" Malware zurückgreift, die auch diverse ""Mutationen"" beinhaltet.",web2,"[44, 49]"
77f90e12-8d6e-48bb-bfc3-6e1bc7c866fa,"Das sieht doch wieder nach einem neuen Virus aus…..hab mir das mit dem Gerät so kompliziert gedacht, die Anleitung selber hab ich noch nicht gesehen.",web2,"[39, 44]"
64aaf3ea-2a0f-433f-8bab-7363bd4f25a2,Bisher genutzte Hautmodelle für Nachweis- und Wirkstofftests gegen das Virus waren nur sehr einfach und konnten das Schlummerstadium des Erregers nicht abbilden.,web2,"[71, 76]"
529c6de0-7cff-457b-9848-3d7771ef8853,Besuche unsere Kurse und lass dich anstecken vom Stand Up Paddling Virus.,web2,"[67, 72]"
4ae82540-2011-4095-bf9d-afda424453d5,"Alternativenergien wie thermische oder nicht thermische (hyvolution mit Algen, Bakterien, Enzyme und Viren) Wasserstofferzeugung.",web2,"[101, 106]"
898e39b2-1068-4ca6-8821-f6cef86c37e9,Immer wieder gibt es Viren im Internet.,web2,"[21, 26]"
075c0622-8643-4192-8755-d4945925f969,"Virus Myth: Missing Virus – Verschiedene Preise sind ausgelobt für denjenigen, der beweisen kann das HIV existiert",web2,"[0, 5]"
8bbc2163-6ebf-44b6-bc8b-13446ebd05b7,Ein Virenprogramm sollte daher auch in der Lage sein Wechseldatenträger zu durchsuchen und die gefundenen Viren auch zu vernichten.,web2,"[4, 9]"
a87e7e02-65e8-4ff0-a983-91a3cb40c0b3,Von Befall mit einem Virus bis hin zur Tötung dieser durch Abwehrzellen finden Leser auf Immunsystem-stärken.org viele Informationen.,web2,"[21, 26]"
9fa144be-886a-4464-b32e-6ac1282febd0,Sie stärken das Immunsystem und beugen fiesen Viren und Bakterien vor.,web2,"[46, 51]"
b46ec994-5bb2-4b7d-a494-e0c8c21f806f,"Entstanden durch ein fehlgeschlagenes Experiment eines totgeglaubten Nuke-Nins ist dieser Virus dazu in der Lage, die Toten wieder auferstehen zu lassen.",web2,"[90, 95]"
57eaeb0a-72bc-4234-9f0c-abc73c970719,Nicht zuletzt ist auf die Infektionen mit Viren oder Trojanern nicht auszuschließen.,web2,"[42, 47]"
b5c030b0-2a01-4a41-9169-796c964c9321,"Ab 12.15 Uhr bieten MHH-Beschäftigte verschiedener Kliniken vor Hörsaal A diverse Aktivitäten an – es ist zum Beispiel möglich, Zellen des Immunsystems oder auch Parasiten, Bakterien und Viren zu mikroskopieren.",web2,"[187, 192]"
fe27c5a1-ab91-4faa-8693-0255f845b4ed,"Alles Liebe, feier schön heute und morgen und erhohl dich in den Pausen von deinem Virus!",web2,"[83, 88]"
2d83f8cb-1526-4381-88dc-7cb1d7f32dc9,"Man glaubt es kaum, aber in den Foren schwirren so viele Viren herum und mach einem Bazillus kann man nicht ausweichen.",web2,"[57, 62]"
a9a860b3-6109-4a1a-b25c-dca235756556,"Das heißt, Nelkenöl wirkt nicht nur örtlich schmerzlindernd und krampflösend, sondern vermindert auch Bakterien und hemmt die Vermehrung von Viren und Pilzen.",web2,"[141, 146]"
5f18d555-ba50-4e11-a5fb-57ff71877901,"Aber in manchen Fällen nistet sich das Virus ein, führt zu Gewebsveränderungen im Gebärmutterhals bis hin zur Krebserkrankung.",web2,"[39, 44]"
