,text,label,span
712d37d8-cda0-456e-9115-2873da9852f8,"Gerhard Oettinger aus Friedrichsdorf machte nähere Bekanntschaft mit der Marke Audi aus Ingolstadt, als zwischen 1980 und 1984 der Fünfzylindermotor mit 115 PS im VW Passat und im Passat Variant, aber eben auch im Audi Coupe GT 5S verbaut wurde.",web2,"[187, 194]"
7636b3c1-c0e3-44e9-8e1e-040011c99732,1961: VW 1500 als Stufenheck und Variant (Kombi),web2,"[33, 40]"
454b1349-d490-4a6f-8bc6-71e3156e6089,Gegenüber dem bekannten Passat Variant zeichnet sich das neue Modell konzeptionell durch eigenständige Stoßfänger im SUV-Stil samt Radhaus- und Schwellerverbreiterungen aus.,web2,"[31, 38]"
e74fa663-21df-4ac9-87da-b6b8319e492d,FHBDHG* ist auch eine variante !!!!!!,web2,"[22, 30]"
59b2dd00-f2dc-49d1-9bd4-e6a51ea2717d,Hütter einfach ins kalte Wasser zu werfen wäre mein variante. notfalls kann ehrenreich ran.,web2,"[52, 60]"
682252fa-fbe7-46d5-aa6c-fcc4731244dd,"ich hab diese jahr 2 varianten:die größeren sachen einzeln einpacken und in eine schöne schachtel tun, drum herum noch ein schönes geschenkband als schleifedie andere variante ist auch wieder alles einzeln einpacken udn dann in organza-säckchen run.bei bneiden varianten kommen noch keline weihnachtskugeln dran, auf die ich danna uch die namen schreibe für die jenigen, für die das geschenk bestimmt sind.",web2,"[21, 29]"
9d50d2a1-2b83-4e19-9867-eb10766b985c,Darauf war verzeichnet wieviel die Werbeflächen in Bahnhöfen kosten. und die billigste variante war den Schriftzug an die Treppe zu kleben.,web2,"[87, 95]"
1bebc1fb-8ed2-4f12-8410-81cca8e3e8d1,wirklich beurteilen kann das nur jemand der beide varianten gefahren ist – flex kennt ja nur die neue😉,web2,"[50, 58]"
a73c10dc-d78d-4fc2-ac18-466a4ac815cb,Rund ein Jahr nach der Überarbeitung der Passat Limousine und des Kombi (Variant) bekommt nun auch das viertürige Coupé der erfolgreichen Mittelklasse von Volkswagen ein umfangreiches Facelift.,web2,"[73, 80]"
439fa4c9-6087-40d6-9658-bb01c523f12d,Mit dem Golf Variant debütiert neben dem Golf das zweite Erdgasfahrzeug auf der Basis des neuen Modularen Querbaukasten (MQB).,web2,"[13, 20]"
8e5f97e4-293f-4cff-a21f-cbcce116a722,"[...], wenn die farbe fehlt. in der regel überlege ich mir vor der auslösung ob ich farbig oder schwarz weiss unterwegs sein soll. manchmal mache ich bilder, weil mich die farbwirkung interessiert, dann entwickle ich das bild auch farbig, normalerweise bin ich aber schwarzweiss-denkend unterwegs mit klarem fokus auf das motiv. auch wenn das outfit des kollegen an den 11. september erinnert – einen echten bezug darauf kann ich im bild nicht erkennen, deswegen liegt hier das augenmerk auf seine selbstdarstellung und die kommunikation zu dir. deswegen funktioniert das bild in beiden varianten. mir ist die farbvariante etwas zu blass um dort auch die farbwirkung der szene spielen zu lassen, weswegen ich zu sw tendiere, solltest du dort mit stärkerem kontrast die räumlichkeit der szenerie klarer zeigen. [...]",web2,"[587, 595]"
fd179af0-8334-4341-be95-e3acb9d420eb,"Genauer gesagt für den Keller, eine Ökologische variante für die Keller abdichtung von ausen.",web2,"[48, 56]"
4d85a05f-144e-400e-ae91-69bc275d32e9,"Gut, jetzt kostet unser Golf VI Variant 25.075,00 Euro.",web2,"[32, 39]"
a46b2a34-0dc3-4970-9bef-4c7ef9085e70,Moin moin Bei genauen betrachten der modelle ist mir aufgefallen das es schon unterschiede gibt bei den kabinen. der hintere hat türen mit den dickeren rahmen unten und der von mit den kleinen bei den vorderen würde ich auf den 323 und der hinten 320 variante tipen wo die reifen noch nicht dem orginal endsprechen aber sonst top modell.,web2,"[251, 259]"
2b129cfa-bc37-4034-989b-d4e49b2b080e,"Nett, aber unbrauchbar, weil’s nur die 128kBit/s variante saugt, also das, was der player eh schon hergibt. selbst bei dateien die als (noch verfügbarer) downloadlink mit 320kBit/s hinterlegt sind. daher: taugt vielleicht für audiophobe handy-musik, für daheim oder im club never ever.",web2,"[49, 57]"
6d0959a9-eecf-4335-bf4d-ffaca47a757c,"ich find mango smoothies einfach suuuuuper, die lassi variante ist mir manchmal zu schwer, die viele milch ist nicht so meins. in costa rica war ich auch total wassermelonen smoothie süchtig. richtig lecker!",web2,"[54, 62]"
499b2e80-916a-425b-bf5e-1292fe631703,"ich habe das online-dings auch ’ne zeitlang benutzt, ist echt nicht schlecht. heute schaue ich viele sachen einfach online auf den entsprechenden programm-seiten, da kann man wöchentliches z.b. meist innerhalb einer woche ’nachschauen‘ :). vielleicht ist das eine variante für die beste tochter von allen?",web2,"[264, 272]"
98fd5740-8709-4db5-868a-27cb5b02942f,Die kleinsten vor Ort verfügbaren Automatikfahrzeuge waren dann allerdings 3er BMW und Passat Variant.,web2,"[94, 101]"
0b80e9ba-7cd6-42bd-89c9-b073a9b4daed,"ah ja, ich tippe mal auf eine mehrstöckige variante des regenbogenkuchens, oder?",web2,"[43, 51]"
fdc8cf6d-d630-425f-bcbb-31066af44301,"Die Crux war natürlich gleich am Einstieg durch das Dach, den Rest kannte ich dann schon von der variante, somit wird nur der Einstieg probiert.",web2,"[97, 105]"
4b5efc74-7757-4cdd-9895-de3ed75c43e1,ihr könnt euch eine variante dieser perle runterladen. eurer kreativität könnt ihr dann freien lauf lassen. viel spaß beim nachfädeln.5punktäquator,web2,"[20, 28]"
6f971989-9931-423f-a591-fd88888a4738,"in der grundausstattung für babys, ist da dran ein waschlappe, flasche desinfektionsmittel und eine valium für mama. gibt es dann in der gehobeneren variante für mütter mit größeren kindern: wörterbuch, songfinder , EPA-pack, kleines verbandszeug und 2 valium für mama. in der luxusausgabe für die mama, deren bedürfnisse sich an die ganze familie richten, befindet sich zusätzlich noch: feuchtes toilettenpapier, GPS-empfänger, translater, kondome und eine ganze pakung valium für mama.",web2,"[149, 157]"
70bc60ba-e1e8-42a6-bf22-e9f77103318f,"[...] In dieser steckt die gesamte Anzeigelogik für die Varianten. /** * Creates an element for a given variant, appends it to the main element and binds the click event * @param variant */ VariantTab.prototype.createVariantTemplate = function(variant) { var me = this, textClass = 'desc', wrapperClass = 'variant_box pointer'; if (variant.number == me.config.currentArticleNumber) { textClass = 'selected'; wrapperClass = 'variant_box'; } var wrapper = $('<div>', { 'class':wrapperClass }); wrapper.variant = variant; var img = $('<img>', { 'class': 'variant-image', 'src': variant.cover.src[2] }); var text = $('<p>', { class: textClass, text: variant.additionalText }); img.appendTo(wrapper); text.appendTo(wrapper); wrapper.appendTo(me.element); if (variant.number != me.config.currentArticleNumber) { me.bindClickEvent(wrapper); } };Ein paar Worte vorab: [...]",web2,"[56, 64]"
e8b2c86b-f08a-4568-a328-5284a83eeaad,"rein preislich gesehen wünschen wir uns zurück nach japan! das beste zimmer in preisleistung kostet uns 79 bucks am tag und ist ca. genausogross wie unser zimmer in hongkong. da hatten wir zwar kein fenster aber dafür ein eigenes bad. hier dürfen wir die deluxe variante geniessen und haben einen kühlschrank mit aufliegendem fernseher, der über ganze 4 empfangbare sender verfügt.",web2,"[262, 270]"
938a816f-aebd-41ed-9161-38df6c86b8ae,"Forms Editor: If a structure variant is active, then the name of this variant is shown within the caption. [x]",web2,"[29, 36]"
e944fdb0-96a2-4941-96e6-e86ca4edbf61,"Ich habe Akne schon seit 37 Jahre!, und sie laesst jetzt dank einem vierten Variant von Antibiotika einigermassen ab.",web2,"[76, 83]"
13ec6023-708b-4c82-a7c2-91631818485e,"19.10.2012 - 12:15 (Schmiga) Aufbaubericht, Typ 3 Variant (Schmiga)",web2,"[50, 57]"
8df570fa-b3f5-4c41-870a-419ff97c2603,"ja, am besten finde ich ja, alle varianten sukzessive vorzustellen, die überarbeitung und die überarbeitung der überarbeitung. auch um die freude mitzuteilen, die man bei der arbeit hat.",web2,"[33, 41]"
8e885850-0d56-41e1-b46f-892a513cdc90,"da es in deutschland nicht das ganze jahr frische äpfel vom baum gibt, die deutschen aber das ganze jahr welche essen wollen gibt es zwei möglichkeiten dieses bbedürfnis zu befriedigen. die eine ist es deutsche äpfel in deutschen kühlhäusern frisch zu halten oder welche aus neuseeland zu importieren. und die umweltschonendere, weil weniger ernergieintensive variante sind die äpfel aus neuseeland.",web2,"[360, 368]"
f6aabb79-0159-4798-a2fc-003e59e902ec,Aber wieso sollte man sich nur für eine Ministepper variante entscheiden wenn man beide Stepper Übungen in einem Gerät kaufen kann?,web2,"[52, 60]"
6721065b-67ce-409d-9ff7-07fe80a09ccb,"Beide varianten sind unfair, aber sie sind und bleiben die varianten die trotzdem eine gewisse Fairness haben und doch keinen großen administrativen Aufwand benötigen.",web2,"[6, 14]"
a106c479-ba92-421c-aa07-e4111ddc7cd6,[ultimate_heading main_heading=“BÜROGEBÄUDE STADTHAFEN ROSTOCK“ main_heading_color=“#00354e“ sub_heading_color=“#a3a3a3″ main_heading_font_family=“font_family:Rajdhani|font_call:Rajdhani|variant:700″ main_heading_style=“font-weight:700;“ main_heading_font_size=“desktop:50px;“ sub_heading_font_family=“font_family:Rajdhani|font_call:Rajdhani“ sub_heading_font_size=“desktop:30px;“ margin_design_tab_text=““][/ultimate_heading],web2,"[187, 194]"
e1c8926b-3279-49e0-8bbc-c2091a5afd0b,"Variants: Valuations relating to faded in actions are now saved to a specific variant. [x] Double-clicking upon the icon for requirements now launches the Customer Requirements Editor, if possible (depends on IQ-Software product).",web2,"[0, 7]"
1de93a80-58c1-4c16-88ee-b07aa71dfee7,ich näh ursel für uns auch so und finde deine variante mit dem paspelband toll!,web2,"[46, 54]"
86b9d429-6809-43db-9c1e-7729745f57e4,Retribution Mage Hunter Assassin (Variant Pose),web2,"[34, 41]"
f586a8db-4f16-44d3-922b-ca2c0461d322,[...] danke für die antwort…jetzt mal was positives ..ich habe gestern mal das öffentliche angebot bei einem kleinen auftrag genutzt..und siehe da heute kam gleich eine mail und ein anruf .der kunde fand mich über dieses öffentliche angebot und das branchenbuch.ich hoffe das es so weiter geht und kein zufall war .wenn man einen zuschlag bekommt ist das die günstigste und beste variante im neuen update. ich habe aber auch gemerkt das deutlich mehr kunden ihre ausschreibungen löschen auch schon vor dem update.ich finde das wir eine angebotsgebühr gutgeschrieben bekommen sollten fals der kunde die auktion löscht .das wäre nur fair. [...],web2,"[380, 388]"
38094149-ef35-4182-8c54-f2318c2e85ca,"Daun, dit Nachthube - variante, Decker, Dhaem, Dhaem - variante, Dhame, Dhame, Jean-Thomas, Diestorf, Duchemin, Duchemin-Warck",web2,"[22, 30]"
b4e60e6b-4ff4-462a-834c-6540c714c3ad,sry für off-topic! ich hab ja schon viele varianten von “SZABICS” gelesen…aba sabic schlägt echt alles hahahaha,web2,"[42, 50]"
f92032df-b34a-4508-8df1-22782ec78c74,Fotobücher sind eine elegante Variant um Urlaubserinnerungen übersichtlich und kompakt aufzubewahren.,web2,"[30, 37]"
6c26636c-fac4-42ce-8615-c5af3efeeaf7,"mir gefällt die s/w variante besser, wahrscheinlich, weil die person noch mehr mit seiner umgebung verschmilzt. kann das bild leider nicht vollständig betrachten ohne zu scrollen, zu hoch für 17″ laptop.",web2,"[20, 28]"
b88639d1-ae15-46c0-bf20-b3c8209657dc,"Genauer gesagt für den Keller, eine Ökologische variante für die Keller abdichtung von ausen.",web2,"[48, 56]"
cfb1fbe1-69cd-4560-8b4d-d70c1206299d,"kommt mir gerade richtig, habe mich erst gestern über realURL geärgert, die alias variante werde ich mal testen",web2,"[82, 90]"
a5e23d9d-27bb-4167-9d90-8cb06ddcb2af,Variante 1 :SexSEX SEX Sex Ohne Massage Wenn du nicht massiert werden möchtest ist die Variant für dich,web2,"[0, 8]"
59137a72-6592-4271-b350-1dfa585158dd,"tollerweise hab ich natürlich NACH der übertragung die anderen varianten im netz entdeckt, die zum teil noch neue ideen enthalten. aber gut, man verstehts auch so.😉",web2,"[63, 71]"
9d4f53b4-3427-4902-a747-2cb66c603e46,Functional effect of a predisposing TNF receptor 1 common genetic variant mirrors outcome of anti-TNF therapy for multiple sclerosis.,web2,"[66, 73]"
116c6bd7-8424-46f8-b8e9-ad23baae55fb,"Super schön :) vorallem variante 3finde ich sehr schön, trage ich auchsehr oft.Liebste Grüße Caro :)caroxstyle.blogspot.de",web2,"[24, 32]"
ea0d598b-aa58-46ce-b2b0-1e498ff10929,"sollte man aber eher etwas neues ausprobieren wollen, empfehle ich immer die variante zum spezialisten in der nähe zu gehen und sich vor ort beraten zu lassen.",web2,"[77, 85]"
35205af9-853c-4aa3-ab39-10bd8343f85d,"wahrscheinlich werde ich mir die variante für 9,95 € gönnen🙂",web2,"[33, 41]"
ab1e5337-bda8-43c1-b743-e3948c3bb4f2,"Wer mehr Gepäck unterbringen muss, der greift zum Kombi „Variant“ oder zur Stufenheckversion Bora.",web2,"[57, 64]"
9de34366-0d47-4a72-b0f3-b23bdb180b35,"Neipperg, Niedbruck - variante 1, Niedbruck - variante 2, Niedbruck - variante 3",web2,"[22, 30]"
07cc5f69-9ed4-4ad0-acca-8b3ead0b38a8,"klar, e-s, ich meinte auch nicht, dass kraft in diesem situationen allein schuld ist, aber wenn er sieht, dass – leider – keiner nachrückt, sollte er sich lieber nicht für die weite variante entscheiden!",web2,"[182, 190]"
ea9813b7-6922-4b69-8cf2-95137aef0b6a,"weil ich damit endlich eine antwort auf die frage von freund/inn/en und bekannten „was soll ich denn essen, wenn ich weniger fleisch esse?“ habe: österreichisch, vertraut, einfach, mit leicht zu bekommenden zutaten, immer saisonal und mit hunderten tipps und varianten vom meisterkoch. süße hauptspeisen und kompotte haben wir selbstverständlich auch dabei…",web2,"[259, 267]"
1183f89b-fc6b-4809-afae-0843d886fde6,Ok und in der besseren variante auch echtes Windows,web2,"[23, 31]"
5f68ae08-d668-447f-a3aa-7b71e9174251,ich hab mich für variante zwei entscheiden müssen...aber egal wie - einen guten rutsch!,web2,"[17, 25]"
a3b5cea1-d9f0-4cf8-ad72-521d09fc5f59,"[...] so oder so ähnlich könnte es in einem schlechten traum von meinem vater oder meiner mutter aussehen,wenn sie an die letzten jahre ihrer hoffnung denken um mich zum volkswagen fahrer einer soliden beziehung hinträumen. diese hoffnungen habe ich immer wieder gebrochen, geschürrt, enttäuscht um sie wieder beim nächsten mal zu erwecken. dieses hin und her spüre ich seitdem ich denken kann. ein verlangen nach dem eigenen geschlecht, volkswagen look a like, aber dennoch die abgespeckte variante der ausführung. dann aber auch das andere geschlecht bis man mit dem kirchenbau anfängt,bevor das dorf steht und ich abreise barfuss wenns sein muss. mit oder ohne fuehrerschein sind einige ideen nicht ganz mit mir zu vereinbaren. oder mister and misses right sind verkanntermassen noch nicht anwesend gewesen für die fahrt meines lebens. oder aber auch ich kann lange fahrten im volkswagen oder überhaupt probefahrten mit den beziehungsgefährten nicht aushalten und suche die nächste ausfahrt um auszusteigen. haben wir nicht alle bereits einen “beziehungsführerschein” der einen oder anderen modellausführung, vorprogrammiert geboren?Ist es denn nicht so, das wir unsere bindungen nach der eigenen erziehungsgeschichte [...]",web2,"[491, 499]"
f87ca960-b8be-42ed-9fa9-0e59525cbccb,sind ohnehin in 8 tagen erst mal wieder kurz in spanien und müssen von daher die 10euro variante nehmen. was nicht weiter schlimm ist denn wir werden noch einige zeit in portugal sein.,web2,"[88, 96]"
f09ca90b-650d-42e6-9f98-8ed01219a1b6,"In the AMF variant the inhibits ""Genset Hz/V NOT OK"" and ""Mains Hz/V NOT OK"" have been introduced.",web2,"[11, 18]"
40a6b8cd-9e76-46b4-a2e0-84e44919e513,"das rezept vom oishii bento blog dürfte original sein, das ganze ist halt wieder eine andere variante, eier zu essen. mich bringt das rezept eher auf die idee, auch noch andere aromen zu probieren. senfeier, von außen im senfsamensud aromatisiert zum beispiel? oder in einem taubnesselsud?",web2,"[93, 101]"
a9440a3d-2ceb-4c63-aae9-c6342d2b89a9,"pruuust, die 2. variante gefällt mir besser :-)",web2,"[16, 24]"
bfc0f333-8169-46ff-baf0-9ed654f0e0d3,"[...] einer einzigen öffnung heraus, sondern wird durch 4 löcher heraustransportiert. hier möchte ich ein kompliment und danke aussprechen, denn bisher kam ich mit nur einer einzigen öffnung nicht zurecht. mit dieser neuerung wurde mir der auftrag sehr erleichtert! weiter anzumerken ist der unaufdringliche pfirischduft. mjam. und natrülich das sehr angenehme gefühl auf den lippen. das dritte produkt im bunde ist ein stift, der lippenbase und lipliner in einem ist. da ich schon lange auf der suche nach einem für mich tragbaren lipliner bin, war ich sehr gespannt auf diese variante. die lippenbase scheint sehr silikonlastig zu sein, man sieht sie im auftrag nicht, aber sie hinterlässt eine ebenere haut (auf dem handrücken :D). das produkt selbst verspricht eine ausgleichung der lippenfältchen durch die base und ein verhindern des auslaufens der lippenstiftfarbe durch den liner. ich finde das produkt bisher gut und denke, dass ich sowohl base als auch liner als lippenliner benutzen werde. [...]",web2,"[578, 586]"
27dfeec4-2a0a-4e4e-9e22-6ce12a2597a6,"die professionelle variante des fiesen feedbacks ist häufig die literaturkritik. erstaunlich, dass schreiben und geschriebenes solche widerstände verursacht. einzige lösung: sich davon in der eigenen schreiblust nicht behindern lassen.",web2,"[19, 27]"
c88dc312-370b-4b5f-bc42-a92a5706270a,Spider-Man: Der Avenger 1 Variant,web2,"[26, 33]"
c87c54a3-5e2c-4ddc-82c3-6b309527d8a8,"[...] gar nicht so leicht mit dem riesen rucksack aufm rücken! die letzte stunde hab ich dann den kleineren rucksack von chamba, unserem guide, getragen und er meinen. der kleine kobold hatte ja kein proviant in seinem säckelein! keine töpfe, keinen kocher. wir mussten ihn versorgen, weil wir uns ja für die günstigste variante des aufstiegs entschieden hatten. ich hätte wohl auch meinen rucksack weitertragen können, aber damit war ich den anderen beiden zu langsam. am nachmittag kamen wir dann völlig erschöpft im camp an, haben es grade noch so geschafft unser zelt aufzubauen und haben erstmal bis zum abend gepennt. dann haben wir uns ans abendessen gemacht: kohlrabi und linsen mit reis. alles gabs halbgar, weil das in dieser höhe auf dem kleinen kocher einfach stundenlang dauert! war auch egal, wir hatten einfach nur hunger und wollten wieder schlafen. chamba hats aber nicht so gut geschmeckt glaube ich… nach einer kaltne nacht gings am nächsten morgen weiter zum basecamp. war kein langer aufstieg, bloß vier stunden. dafür war es zwischendrin aber so steil, dass man auf schneckentempo [...]",web2,"[320, 328]"
53871457-e529-4960-a7e3-dd879c838f47,"ja, dann macht mal! der schreibtisch ist wunderbar, besonders für 2 kleine “home-offices”… meine variante an der ich gerade werkel ist zwar auch schön, aber nicht unbedingt die ideale lösung für zwei… wobei, da würde mir schon auch was einfallen…;-)… ich berichte bald.",web2,"[97, 105]"
40d846bd-1e2e-4dff-a76e-cb8146014236,"Nummer 3 wurde dann im Vierfüßler geboren, in meinen Augen die schmerzärmste und angenehmste Variant, da der fiese Druck auf das Kreuzbein gänzlich ausgelöscht schien.",web2,"[93, 100]"
d09e0294-521c-4a1e-8f26-9e7c14fe38db,Kuduk (Hobbits' subtle variant of Westron) Hobbits (5).,web2,"[23, 30]"
78de8ae4-df17-45da-a4f0-d5b312bfb768,"du wolltest erfahren, wenn es eine billigere variante von meinem bild “fire” gibt. das orginal kostet 600 euro.",web2,"[45, 53]"
5718c3a2-7745-4df3-af66-b716cc207666,"Ingenuity Systems, ein führender Anbieter von Informations- und Untersuchungslösungen für Biowissenschaftler, gab heute bekannt, das TRON (translationale Onkologie an der Universitätsmedizin der Johannes Gutenberg-Universität Mainz) Ingenuity Variant Analysis(TM) [http://www.ingenuity.com/products/ingenuity_variant_analysis.html ] angewendet hat, um krebserzeugende Varianten zu identifizieren, die experimentelle, individualisierte RNA-basierte Therapeutika anregen.",web2,"[368, 376]"
88086686-1028-41e1-80d4-202754119041,"alle 5 sorten schmecken dank der fruchtsaftkonzentrate fruchtig und lecker, und ich finde dass man den unterschied zwischen stevia gesüßten und mit künstlichen süßstoffen (aspartam und acesulfam k) gesüßten pulmolls nicht schmeckt … man kann also ohne geschmacksverlust beruhigt auf die “gesündere” und kalorienärmere variante umschwenken.",web2,"[318, 326]"
a78cf978-b913-4dd5-8def-e437e189c56e,"[...] essen. wer hier nicht zum tee/instantkaffee-trinker wird, der ist entweder nicht im winter unterwegs oder heisst kevin. ansonsten gehört das zum frühstück, weil es warm ist und warme dinge eine rarität darstellen. ansonten gibt es eigentlich immer oats also haferflocken zum frühstück. ein apfel kleingeschnitten, milch drüwwer, fertisch. oder in der englischen variante dann noch auf den kocher und noch etwas marmelade oder kaba dazu. mittags ist sandwich time, manchmal auch salat oder nüscht oder nur ein bissl schokolade. abends gibt es dann endlich was warmes, wenn der schlafplatz gefunden ist. meistens ist es dann schon dunkel oder gerade dabei dunkel zu werden. als freedom camper bieten sich instantnoodles an. die kommen im fünferpack zu 2,5 €, wenn man sich die guten gönnt und zwei reichen für eine mahlzeit aus. ansonten gibt es nudeln mit tomatensoßen, die es bereits für einen schlappen euro in verschiedenen varianten käuflich zu erwerben gilt. suppen bieten sich an und wenn es mal ein festmahl werden darf, dann auch kartoffeln. fleisch ist zu teuer und wenn man kein sonderangebot erwischt, dann [...]",web2,"[368, 376]"
0670f047-02c9-46b0-9706-0d549235fb22,"The complete writings of William Blake – with all the variant readings, hrsg. von Geoffrey Keynes, Nonesuch Press, London, 1952, 936 Seiten",web2,"[54, 61]"
05636741-e702-42a7-97ac-6db40293ec0d,"ich habe zwar auch so eine klappbare variante, aber die ist einfach nur laaangweilig!",web2,"[37, 45]"
cf38136f-8e19-49f5-b836-01b360ffc089,"Ich findde, dass Firefox auf einem sehr guten Weg ist, evtl. bessere einbindungen eines Chat oder anderer Kommunikations varianten wie Skype etc. sollten jedoch kommen.",web2,"[121, 129]"
f41c708d-0176-48df-95c9-96c8b0067070,Mit einen Passat Variant zum Slalom?,web2,"[17, 24]"
4407a97a-7686-4526-b7c4-8ff71a8d7511,Der Typ des im Variant enthaltenen Datenpakets lässt sich mit Hilfe der Memberfunktion ActiveXType() ermitteln.,web2,"[15, 22]"
d667cfc9-a08a-473e-83f1-1c866cf21f9e,"Um diese Herausforderung anzugehen und für die Entwicklung der Ingenuity Variant Analysis, hat Ingenuity die Ingenuity(R) Knowledge Base mit exaktem, kuratierten biologischem Inhalt und die umfassendste Datenbank kuratierter Mutationsinformation eingesetzt.",web2,"[73, 80]"
0bba2a0c-9896-42e5-b047-f4d4f288fddf,"Aerospace Daily, “Navy Official Denies Conflict of Interest with Tomahawk Variant,”",web2,"[74, 81]"
